Timestamp,FirstLanguage,NowLanguage,AdditionalLanguages,NextLanguage,PetProjectsLanguages,Choosing,e1,e2,e3,e4,e5,InUA,InPrev,Age,ExperienceInProgramming,ExperienceInLanguage
20.07.2011 20:04:57,Basic,не пишу,C#,C#,,Не знаю,,,,,,да,нет,"[30, 40)",4,4
20.07.2011 20:05:50,Asm,PHP,"C++, JavaScript, Asm",C#,"C#, C++",Исполнителем,,,,,,да,нет,"[30, 40)",10+,2
20.07.2011 20:09:53,Pascal/Delphi,Python,"C#, C, C++, JavaScript",Python,Python,Исполнителем,,,,,,да,нет,"[20, 30)",3,2
20.07.2011 20:17:59,Pascal/Delphi,Java,"C#, C++",Java,"C#, Java",Исполнителем,,,,,,да,нет,"[20, 30)",5,3
20.07.2011 20:26:34,Pascal/Delphi,C++,"C#, Java",C#,"C#, C++",Совместным решением,,,,,,да,нет,< 20,1,1
20.07.2011 20:31:29,C,C++,Python,Python,Python,Заказчиком,,,,,,да,нет,"[20, 30)",8,1
20.07.2011 20:51:48,C++,С#,Perl,C#,"C#, C++",Заказчиком,,,,,,да,да,"[20, 30)",5,4
20.07.2011 20:55:25,C,Python,"Java, PHP, Objective-C",Python,"Java, Objective-C",Совместным решением,,,,,,да,нет,"[30, 40)",9,8
20.07.2011 21:01:59,Basic,Basic,"PHP, 1C",Basic,"PHP, 1C, Basic",Совместным решением,,,,,,да,нет,"[30, 40)",10+,10+
20.07.2011 21:07:38,PHP,PHP,JavaScript,Java,"PHP, JavaScript",Исполнителем,,,,,,да,нет,"[20, 30)",7,7
20.07.2011 21:08:54,C#,С#,"C#, JavaScript, SQL",C#,"C#, JavaScript",Совместным решением,,,,,,да,нет,"[20, 30)",9,6
20.07.2011 21:17:13,Pascal/Delphi,PHP,JavaScript,PHP,PHP,Исполнителем,,,,,,да,нет,"[30, 40)",8,6
20.07.2011 21:20:25,Basic,С#,Ruby,Ruby,Ruby,Совместным решением,,,,,,да,нет,"[20, 30)",4,4
20.07.2011 21:44:18,Basic,Basic,C#,C#,"PHP, JavaScript, Basic",Заказчиком,,,,,,да,нет,"[30, 40)",10+,10+
20.07.2011 21:55:53,PHP,PHP,JavaScript,PHP,PHP,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",4,4
20.07.2011 21:56:21,Perl,Perl,"Python, JavaScript",Python,"Python, JavaScript, Perl",Исполнителем,,,,,,да,нет,"[30, 40)",5,5
20.07.2011 21:56:35,Fortran,C++,"C#, Java, Perl",C++,"Java, C++",Заказчиком,,,,,,да,да,"[30, 40)",10+,10+
20.07.2011 21:57:56,JavaScript,С#,JavaScript,C#,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[30, 40)",6,2
20.07.2011 21:58:35,C#,JavaScript,C#,JavaScript,"C#, JavaScript",Заказчиком,,,,,,да,нет,"[20, 30)",1,1
20.07.2011 22:03:36,Java,Java,Scala,Scala,"Java, Groovy, Scala",Заказчиком,,,,,,да,нет,"[30, 40)",10+,10+
20.07.2011 22:05:20,C++,С#,"C#, C++",C#,"C#, C, C++, Python, Asm",Совместным решением,,,,,,да,да,"[20, 30)",8,6
20.07.2011 22:11:45,Objective-C,Java,C++,C#,Java,Исполнителем,,,,,,да,нет,"[20, 30)",1,1
20.07.2011 22:15:31,C++,Java,"C#, C++",Java,"C#, Java, PHP, C++",Заказчиком,,,,,,да,нет,"[20, 30)",1,1
20.07.2011 22:20:50,1C,1C,Objective-C,C#,Objective-C,Моя организация разрабатывает только на этом языке,,,,,,нет,нет,"[30, 40)",6,6
20.07.2011 22:20:56,C++,C++,Java,C++,,Заказчиком,,,,,,да,да,"[30, 40)",8,8
20.07.2011 22:26:17,Basic,Shell,"C++, JavaScript",C++,"C++, JavaScript",Заказчиком,,,,,,да,да,"[30, 40)",7,5
20.07.2011 22:30:42,Pascal/Delphi,C,"Java, PHP, C++, Perl",C++,"C, C++, Perl",Заказчиком,,,,,,да,нет,"[20, 30)",10+,9
20.07.2011 22:33:53,C,Java,"PHP, Pascal/Delphi, ActionScript",PHP,PHP,Совместным решением,,,,,,да,нет,"[30, 40)",10+,1
20.07.2011 22:45:17,C#,С#,Python,C#,C#,Исполнителем,,,,,,да,да,"[20, 30)",1,1
20.07.2011 22:45:20,Basic,Perl,Python,Python,Perl,Исполнителем,,,,,,да,нет,"[30, 40)",2,2
20.07.2011 22:53:48,PHP,JavaScript,Java,JavaScript,Objective-C,Совместным решением,,,,,,да,нет,"[20, 30)",2,2
20.07.2011 23:07:08,Java,Java,"JavaScript, Groovy",Groovy,Java,Заказчиком,,,,,,да,нет,"[20, 30)",5,5
20.07.2011 23:11:31,PHP,Java,"Java, JavaScript, Scala",Scala,"Java, Scala",Не знаю,,,,,,да,да,"[20, 30)",5,3
20.07.2011 23:19:02,C++,Java,"Java, JavaScript",Java,"Java, JavaScript",Заказчиком,,,,,,да,нет,"[30, 40)",7,7
20.07.2011 23:44:47,Basic,PHP,JavaScript,PHP,,Совместным решением,,,,,,да,нет,"[20, 30)",9,6
21.07.2011 0:02:49,C++,Java,"Perl, sh",Java,Java,Заказчиком,,,,,,да,нет,"[30, 40)",1,10+
21.07.2011 0:03:47,Basic,PHP,"C++, ActionScript, JavaScript",Objective-C,PHP,Заказчиком,,,,,,да,нет,"[30, 40)",10+,7
21.07.2011 0:16:34,C++,PHP,"ActionScript, JavaScript",PHP,"PHP, ActionScript, JavaScript",Совместным решением,,,,,,да,нет,"[20, 30)",7,1
21.07.2011 0:23:18,PHP,C++,"PHP, Python",C++,,Совместным решением,,,,,,да,нет,"[20, 30)",1,7
21.07.2011 0:45:19,PHP,C++,"PHP, C++",C++,"PHP, C++",Исполнителем,,,,,,да,нет,"[20, 30)",5,2
21.07.2011 1:01:22,Basic,С#,C#,C#,C#,Заказчиком,,,,,,да,нет,"[20, 30)",7,4
21.07.2011 1:23:30,C++,С#,"JavaScript, Basic",C#,,Совместным решением,,,,,,да,да,"[20, 30)",4,4
21.07.2011 1:27:05,Python,Python,JavaScript,Python,"C, Python, Haskell",Заказчиком,,,,,,да,да,"[20, 30)",3,3
21.07.2011 6:47:00,Basic,C++,"Python, Lua, CG",C++,"C++, Python",Исполнителем,,,,,,нет,нет,"[30, 40)",10+,10+
21.07.2011 7:21:11,Pascal/Delphi,Python,"PHP, C, ActionScript, JavaScript",Python,"PHP, C, Python, Pascal/Delphi, ActionScript, JavaScript, Pascal/Delphi",Совместным решением,,,,,,да,нет,"[20, 30)",10+,1
21.07.2011 7:58:46,C++,Java,"Java, JavaScript",Java,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[30, 40)",10+,10+
21.07.2011 8:14:04,PHP,PHP,JavaScript,Java,PHP,Совместным решением,,,,,,да,нет,"[20, 30)",4,2
21.07.2011 8:34:11,C#,Java,JavaScript,Java,Java,Заказчиком,,,,,,да,нет,"[20, 30)",5,5
21.07.2011 9:12:07,C,С#,"Java, JavaScript",C#,,Моя организация разрабатывает только на этом языке,,,,,,нет,нет,"[20, 30)",6,6
21.07.2011 9:17:21,Java,Java,"Java, JavaScript",Java,"Java, JavaScript",Совместным решением,,,,,,нет,нет,"[20, 30)",5,5
21.07.2011 9:18:51,C++,Pascal/Delphi,"C#, Java",Pascal/Delphi,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",2,2
21.07.2011 9:32:34,Pascal/Delphi,pl/sql,pl/sql,Java,"Java, DB Derby",Моя организация разрабатывает только на этом языке,,,,,,да,да,"[20, 30)",4,3
21.07.2011 9:51:43,C++,С#,"Java, JavaScript",C#,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",5,5
21.07.2011 10:09:04,Pascal/Delphi,Java,PHP,Java,Java,Заказчиком,,,,,,да,да,"[20, 30)",5,5
21.07.2011 10:20:31,Basic,ActionScript,"Java, PHP, JavaScript",Java,PHP,Моя организация разрабатывает только на этом языке,,,,,,нет,нет,"[20, 30)",9,1
21.07.2011 10:20:50,PHP,С#,"C#, Java, Python, Objective-C",C++,"Java, C++",Заказчиком,,,,,,да,нет,"[20, 30)",10+,3
21.07.2011 10:27:42,C++,Java,JavaScript,Java,JavaScript,Совместным решением,,,,,,да,нет,"[20, 30)",8,6
21.07.2011 10:34:13,C++,PHP,JavaScript,PHP,,Исполнителем,,,,,,да,нет,"[30, 40)",9,8
21.07.2011 10:41:19,Pascal/Delphi,C++,"PHP, C, JavaScript, Asm",C++,C++,Совместным решением,,,,,,да,нет,"[30, 40)",1,10+
21.07.2011 10:47:11,PHP,PHP,"C++, DBase",PHP,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",3,3
21.07.2011 10:47:45,Pascal/Delphi,Ruby,JavaScript,Ruby,Ruby,Совместным решением,,,,,,да,нет,"[20, 30)",2,2
21.07.2011 11:03:37,Pascal/Delphi,PHP,JavaScript,Java,"Java, PHP, Python",Моя организация разрабатывает только на этом языке,,,,,,да,да,"[20, 30)",5,3
21.07.2011 11:18:34,Pascal/Delphi,С#,Java,Python,,Заказчиком,,,,,,да,нет,"[20, 30)",2,2
21.07.2011 11:19:19,Pascal/Delphi,C++,"Java, C, C++, Objective-C, JavaScript",Pascal/Delphi,"Java, Pascal/Delphi, Vala",Совместным решением,,,,,,да,да,"[20, 30)",3,1
21.07.2011 11:20:41,Pascal/Delphi,С#,"C++, Scala, Haskell",Scala,Scala,Совместным решением,,,,,,да,да,"[30, 40)",10+,6
21.07.2011 11:23:01,Pascal/Delphi,Java,Java,Java,Java,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",1,1
21.07.2011 11:32:09,Pascal/Delphi,Java,Python,Java,Java,Не знаю,,,,,,да,нет,"[20, 30)",7,7
21.07.2011 11:37:41,C++,C++,C,C#,,Заказчиком,,,,,,да,нет,"[20, 30)",8,8
21.07.2011 11:38:10,Pascal/Delphi,С#,JavaScript,C#,C#,Исполнителем,,,,,,да,нет,"[20, 30)",3,2
21.07.2011 11:38:37,Basic,PHP,JavaScript,PHP,,Совместным решением,,,,,,да,нет,"[30, 40)",10+,8
21.07.2011 11:42:14,Pascal/Delphi,PHP,"Java, JavaScript",C++,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",4,4
21.07.2011 11:48:51,PHP,PHP,"Java, Python",Python,"Java, Python",Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",4,5
21.07.2011 11:56:49,C++,С#,JavaScript,Objective-C,"C#, JavaScript",Заказчиком,,,,,,да,нет,"[20, 30)",5,3
21.07.2011 12:01:20,C#,С#,C#,C#,C#,Не знаю,,,,,,да,нет,"[20, 30)",3,3
21.07.2011 12:21:41,C++,С#,JavaScript,C#,C#,Заказчиком,,,,,,да,да,"[20, 30)",9,4
21.07.2011 12:31:58,1C,ColdFusion,"C#, JavaScript, 1C",C#,C#,Совместным решением,,,,,,да,нет,"[20, 30)",8,8
21.07.2011 12:35:26,PHP,Ruby,"Ruby, JavaScript",Ruby,Ruby,Исполнителем,,,,,,да,да,"[20, 30)",5,1
21.07.2011 12:40:33,Pascal/Delphi,Java,Java,Java,Java,Моя организация разрабатывает только на этом языке,,,,,,да,да,"[20, 30)",1,1
21.07.2011 12:43:38,Pascal/Delphi,PHP,JavaScript,Python,"Java, PHP, Python",Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",4,3
21.07.2011 12:44:14,Pascal/Delphi,PHP,JavaScript,Python,"Java, PHP, Python",Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",4,3
21.07.2011 12:48:15,Pascal/Delphi,C++,"PHP, JavaScript",PHP,,Исполнителем,,,,,,да,нет,"[20, 30)",4,4
21.07.2011 13:13:00,Asm,C,"Java, C++",PHP,"C, C++, Asm",Заказчиком,,,,,,да,нет,"[30, 40)",10+,10+
21.07.2011 13:19:02,Pascal/Delphi,Java,PHP,Java,"Java, C++",Заказчиком,,,,,,да,нет,"[20, 30)",1,1
21.07.2011 13:20:38,Pascal/Delphi,PHP,"Java, ActionScript, JavaScript",Objective-C,PHP,Совместным решением,,,,,,да,нет,"[20, 30)",3,2
21.07.2011 13:32:10,Java,Java,JavaScript,Java,"C#, Java",Совместным решением,,,,,,да,нет,"[20, 30)",4,3
21.07.2011 13:32:55,C,C++,C,C++,,Моя организация разрабатывает только на этом языке,,,,,,да,да,"[30, 40)",10+,7
21.07.2011 14:03:06,JavaScript,JavaScript,PHP,JavaScript,"PHP, JavaScript",Совместным решением,,,,,,да,нет,"[20, 30)",3,3
21.07.2011 14:10:39,C#,С#,JavaScript,C#,C#,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",2,3
21.07.2011 14:11:38,Ruby,JavaScript,"C#, Ruby",JavaScript,"Ruby, JavaScript",Не знаю,,,,,,да,нет,"[20, 30)",3,1
21.07.2011 14:12:56,Java,Java,Java,Java,Java,Совместным решением,,,,,,да,нет,"[20, 30)",2,2
21.07.2011 14:17:14,Basic,PHP,"Java, PHP, Python, Ruby, ActionScript, JavaScript",Python,"Java, PHP, C, C++, Python, Perl",Совместным решением,,,,,,да,нет,"[30, 40)",10+,10+
21.07.2011 15:10:13,Basic,DBase,"Pascal/Delphi, Basic",C\AL,"DBase, Basic, C\AL (used in NAV2009)",Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",6,4
21.07.2011 15:14:10,C,C++,Perl,Ruby,,Совместным решением,,,,,,да,нет,"[20, 30)",1,1
21.07.2011 15:25:52,PHP,PHP,"Java, Python",Python,PHP,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",4,4
21.07.2011 15:35:58,C++,С#,C#,C#,C#,Заказчиком,,,,,,да,нет,"[20, 30)",2,1
21.07.2011 15:40:18,Pascal/Delphi,Pascal/Delphi,Pascal/Delphi,C#,C#,Совместным решением,,,,,,да,нет,"[20, 30)",1,1
21.07.2011 15:50:03,Pascal/Delphi,PHP,JavaScript,PHP,,Исполнителем,,,,,,да,нет,"[20, 30)",1,1
21.07.2011 15:51:19,Python,Python,"PHP, JavaScript",Python,,Исполнителем,,,,,,да,да,"[20, 30)",1,2
21.07.2011 15:52:07,C#,С#,"C#, JavaScript, VB.NET",C#,C#,Моя организация разрабатывает только на этом языке,,,,,,нет,нет,"[20, 30)",2,2
21.07.2011 15:52:51,Basic,PHP,"C#, C, C++",C,"C#, PHP, C, C++",Исполнителем,,,,,,да,нет,< 20,2,1
21.07.2011 16:02:03,Pascal/Delphi,С#,"C++, JavaScript",C#,"C#, C++",Совместным решением,,,,,,да,нет,"[30, 40)",10+,8
21.07.2011 16:30:02,Basic,C,"C, C++, Python, Asm",C++,"C, C++",Исполнителем,,,,,,да,нет,"[30, 40)",7,5
21.07.2011 16:48:29,C,Objective-C,"C, C++",Ruby,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",3,1
21.07.2011 17:05:00,PHP,JavaScript,"C#, PHP",PHP,PHP,Заказчиком,,,,,,да,да,"[20, 30)",3,1
21.07.2011 17:21:35,Pascal/Delphi,Objective-C,"C++, Objective-C, Asm",C++,"C, C++",Заказчиком,,,,,,да,нет,"[20, 30)",2,2
21.07.2011 18:09:43,ActionScript,ActionScript,JavaScript,ActionScript,"ActionScript, JavaScript",Не знаю,,,,,,да,нет,"[30, 40)",1,1
21.07.2011 18:11:38,C#,Java,"JavaScript, Groovy, Scala",Scala,"Java, JavaScript, Groovy, Scala",Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",5,3
21.07.2011 18:53:55,PHP,PHP,"Java, JavaScript",Java,,Моя организация разрабатывает только на этом языке,,,,,,да,да,"[20, 30)",6,6
21.07.2011 19:20:25,Basic,Java,JavaScript,Java,,Не знаю,,,,,,да,нет,< 20,1,1
21.07.2011 19:48:20,Java,Java,"Java, JavaScript, Groovy",Java,"Java, JavaScript",Совместным решением,,,,,,да,нет,"[20, 30)",6,6
21.07.2011 20:00:58,PHP,PHP,"Java, PHP, C, C++, Python, Ruby, Asm",Java,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,< 20,10+,10+
21.07.2011 20:44:31,Basic,Java,"Python, Ruby, JavaScript, Groovy",Ruby,,Совместным решением,,,,,,нет,нет,"[30, 40)",7,6
21.07.2011 21:00:03,Fortran,C++,"C#, Java, Perl",C++,"Java, C++",Заказчиком,,,,,,да,да,"[30, 40)",10+,10+
21.07.2011 21:06:48,C,Python,JavaScript,Python,"C, Python, JavaScript",Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[30, 40)",10+,5
21.07.2011 21:27:17,C++,PHP,JavaScript,Groovy,"PHP, C++",Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",1,1
21.07.2011 22:01:11,C++,Objective-C,"C, C++, Python, Objective-C",Objective-C,"C++, Objective-C",Совместным решением,,,,,,да,нет,"[30, 40)",10+,6
21.07.2011 22:09:39,C++,Java,Python,Scala,,Исполнителем,,,,,,да,нет,"[20, 30)",2,1
21.07.2011 23:32:25,C#,Ruby,"PHP, Python, JavaScript, Perl",Ruby,"PHP, Ruby",Заказчиком,,,,,,да,нет,"[20, 30)",6,3
21.07.2011 23:49:52,Pascal/Delphi,ActionScript,"PHP, Pascal/Delphi, ActionScript, JavaScript",Python,"PHP, JavaScript",Исполнителем,,,,,,да,нет,"[20, 30)",7,1
21.07.2011 23:51:07,Pascal/Delphi,Pascal/Delphi,Python,C#,JavaScript,Моя организация разрабатывает только на этом языке,,,,,,да,да,"[20, 30)",5,5
21.07.2011 23:57:43,C,C,Perl,Ruby,,Не знаю,,,,,,да,да,"[20, 30)",3,3
22.07.2011 1:14:30,Basic,Ruby,JavaScript,Perl,Perl,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",7,3
22.07.2011 2:28:41,C++,Python,"Python, JavaScript",Python,"Python, JavaScript",Исполнителем,,,,,,да,нет,"[20, 30)",4,3
22.07.2011 7:49:19,C#,С#,C#,C#,C#,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",6,6
22.07.2011 8:38:33,Pascal/Delphi,C,"Pascal/Delphi, DBase",C#,"C, C++, Pascal/Delphi, Asm",Исполнителем,,,,,,нет,нет,"[30, 40)",10+,7
22.07.2011 8:48:09,Pascal/Delphi,Lisp,"Ruby, Lisp",Ruby,Lisp,Исполнителем,,,,,,да,нет,"[20, 30)",2,2
22.07.2011 9:17:20,Pascal/Delphi,C,C++,C++,"C, C++",Совместным решением,,,,,,да,да,"[30, 40)",10+,10+
22.07.2011 10:00:02,C#,С#,JavaScript,C#,C#,Исполнителем,,,,,,да,да,"[30, 40)",6,6
22.07.2011 10:39:14,Python,Python,C++,Python,Python,Совместным решением,,,,,,да,нет,"[20, 30)",3,1
22.07.2011 10:55:29,Java,Java,JavaScript,Ruby,,Не знаю,,,,,,да,нет,< 20,1,1
22.07.2011 11:17:52,Basic,Java,JavaScript,Scala,,Исполнителем,,,,,,да,нет,< 20,1,1
22.07.2011 11:23:32,Pascal/Delphi,Java,ActionScript,Java,"Java, ActionScript",Заказчиком,,,,,,да,нет,"[20, 30)",4,4
22.07.2011 11:50:44,Pascal/Delphi,PHP,JavaScript,JavaScript,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",5,5
22.07.2011 12:08:02,Basic,C++,"C#, Python",C++,"C#, C++",Заказчиком,,,,,,да,нет,"[20, 30)",5,5
22.07.2011 12:48:49,C,С#,C++,C#,C#,Исполнителем,,,,,,нет,нет,"[20, 30)",2,2
22.07.2011 14:56:19,Pascal/Delphi,Python,JavaScript,Python,Python,Исполнителем,,,,,,да,нет,"[20, 30)",1,1
22.07.2011 15:41:08,C++,Pascal/Delphi,"C++, Lua, Asm, Pascal/Delphi",Pascal/Delphi,Pascal/Delphi,Совместным решением,,,,,,да,нет,< 20,1,1
22.07.2011 15:59:53,Pascal/Delphi,C,"Java, C++",Java,,Совместным решением,,,,,,да,нет,"[20, 30)",10+,6
22.07.2011 16:12:39,C,С#,"C++, JavaScript",C#,Haskell,Совместным решением,,,,,,да,нет,"[20, 30)",2,1
22.07.2011 16:37:36,JavaScript,JavaScript,"Java, JavaScript",Java,,Заказчиком,,,,,,да,нет,"[20, 30)",4,4
22.07.2011 16:50:06,C,C,"C++, Python, Asm",Python,Python,Заказчиком,,,,,,да,нет,"[30, 40)",10+,10+
22.07.2011 17:11:17,Pascal/Delphi,С#,Java,C#,Java,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[30, 40)",10+,1
22.07.2011 17:36:35,C,C,"C++, Objective-C, Lisp",Lisp,"C++, Objective-C, Lisp",Заказчиком,,,,,,да,нет,"[30, 40)",10+,10+
22.07.2011 17:42:31,C#,С#,JavaScript,C#,"C#, Java, JavaScript",Заказчиком,,,,,,да,нет,"[20, 30)",2,2
22.07.2011 17:50:28,Asm,C++,Java,C#,,Не знаю,,,,,,да,нет,"[40, 50)",10+,7
22.07.2011 18:01:25,ActionScript,ActionScript,"PHP, JavaScript",ActionScript,"PHP, ActionScript, JavaScript",Заказчиком,,,,,,да,нет,"[20, 30)",3,3
22.07.2011 19:38:18,Fortran,C++,"C#, Java, Perl",C++,"Java, C++",Заказчиком,,,,,,да,да,"[30, 40)",10+,10+
22.07.2011 19:50:18,Fortran,C++,C,C++,C++,Исполнителем,,,,,,да,нет,"[40, 50)",10+,10+
22.07.2011 20:47:09,PHP,PHP,JavaScript,PHP,,Исполнителем,,,,,,да,нет,"[20, 30)",3,3
22.07.2011 20:48:48,Pascal/Delphi,Java,"Java, Python, Groovy",Java,"Java, Python",Совместным решением,,,,,,да,нет,"[20, 30)",2,2
22.07.2011 20:57:08,PHP,Java,"C++, Python",Scala,"PHP, Scala",Исполнителем,,,,,,да,нет,"[20, 30)",7,3
22.07.2011 21:04:50,C#,С#,"C#, Pascal/Delphi, JavaScript, Pascal/Delphi",C#,"C#, PHP",Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",3,3
22.07.2011 21:35:55,Pascal/Delphi,Java,Groovy,Java,,Исполнителем,,,,,,да,нет,"[20, 30)",8,8
22.07.2011 21:59:12,Basic,Java,"C#, Haskell",Java,"Java, Haskell",Заказчиком,,,,,,да,да,"[20, 30)",6,6
22.07.2011 22:00:17,Java,Java,Java,Java,Java,Совместным решением,,,,,,да,нет,"[20, 30)",5,5
22.07.2011 22:30:03,Pascal/Delphi,PHP,JavaScript,PHP,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",4,1
22.07.2011 23:05:08,PHP,JavaScript,"Java, PHP, C, C++",JavaScript,"Java, PHP, JavaScript",Исполнителем,,,,,,да,нет,"[20, 30)",8,2
22.07.2011 23:08:22,Basic,PHP,JavaScript,PHP,PHP,Исполнителем,,,,,,да,нет,"[20, 30)",1,2
23.07.2011 0:48:27,Perl,Python,"PHP, Ruby, JavaScript, Perl",JavaScript,"C#, Python, Ruby, Objective-C, JavaScript, Perl, Lua, Haskell, Ocaml",Исполнителем,,,,,,да,нет,"[20, 30)",6,5
23.07.2011 10:03:31,C#,С#,JavaScript,C#,C#,Совместным решением,,,,,,да,нет,"[20, 30)",5,5
23.07.2011 10:55:38,Pascal/Delphi,PHP,JavaScript,PHP,,Исполнителем,,,,,,да,нет,"[20, 30)",5,5
23.07.2011 11:23:03,Pascal/Delphi,Pascal/Delphi,"PHP, C++, Pascal/Delphi",Pascal/Delphi,"C++, Pascal/Delphi",Совместным решением,,,,,,да,нет,< 20,2,5
23.07.2011 12:04:07,C#,Objective-C,"Java, C, Groovy",Groovy,,Исполнителем,,,,,,да,да,"[20, 30)",5,3
23.07.2011 12:27:17,C#,Java,"C#, Java, C, C++, Python, Objective-C, JavaScript, Asm",Python,"C#, Java, C, C++, Python, Objective-C, JavaScript",Совместным решением,,,,,,да,нет,"[20, 30)",1,1
23.07.2011 12:30:00,C++,С#,"C#, C++",C#,C#,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",4,3
23.07.2011 13:36:43,C++,С#,C++,C#,"C#, Python",Исполнителем,,,,,,да,нет,"[20, 30)",1,1
23.07.2011 15:14:46,PL-1,Java,JavaScript,Java,,Совместным решением,,,,,,да,нет,>= 50,10+,7
23.07.2011 16:05:44,C++,С#,JavaScript,C#,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",1,1
23.07.2011 16:38:45,Pascal/Delphi,C++,"C#, Java, C, C++, Perl",C++,"C#, Java, C, C++",Исполнителем,,,,,,нет,нет,< 20,1,1
23.07.2011 17:01:52,PHP,PHP,JavaScript,Ruby,PHP,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",3,3
23.07.2011 17:06:40,Pascal/Delphi,Pascal/Delphi,"PHP, C++",C++,PHP,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",3,2
23.07.2011 17:30:11,C#,С#,C#,C#,C#,Не знаю,,,,,,да,нет,"[20, 30)",5,5
23.07.2011 18:32:28,Pascal/Delphi,SQL,C#,C#,C#,Совместным решением,,,,,,да,нет,"[30, 40)",10+,7
23.07.2011 18:41:56,Pascal/Delphi,C,C,C,C,Исполнителем,,,,,,да,нет,"[20, 30)",1,4
23.07.2011 18:57:14,Java,Java,"C#, Java, PHP, Ruby, ActionScript, JavaScript",Java,"Java, C, C++, Python",Не знаю,,,,,,да,нет,"[20, 30)",4,3
23.07.2011 19:29:39,Basic,PHP,"PHP, Pascal/Delphi, JavaScript, Asm, Pascal/Delphi",PHP,"PHP, Pascal/Delphi",Исполнителем,,,,,,да,нет,"[30, 40)",10+,3
23.07.2011 19:59:56,Pascal/Delphi,C++,C++,C#,"C#, Java",Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",4,4
23.07.2011 21:56:54,Pascal/Delphi,PHP,Shell,Java,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",2,1
23.07.2011 22:23:20,C#,С#,"PHP, Python, JavaScript",C#,"C#, Java, C++",Совместным решением,,,,,,да,нет,"[20, 30)",6,6
23.07.2011 23:05:49,Pascal/Delphi,C++,"Java, JavaScript",Java,C++,Не знаю,,,,,,нет,нет,"[20, 30)",1,1
24.07.2011 1:33:10,Pascal/Delphi,Java,JavaScript,Java,Java,Совместным решением,,,,,,да,нет,< 20,1,1
24.07.2011 2:31:39,C#,С#,JavaScript,C#,C#,Совместным решением,,,,,,да,нет,"[20, 30)",1,1
24.07.2011 4:08:16,PHP,PHP,JavaScript,PHP,"PHP, JavaScript",Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",1,1
24.07.2011 11:16:31,C++,С#,"C, C++",C++,"C#, C, C++",Совместным решением,,,,,,да,нет,"[30, 40)",10+,5
24.07.2011 11:41:31,C,C++,"C, C++",C#,"C#, Java",Моя организация разрабатывает только на этом языке,,,,,,да,да,"[20, 30)",1,3
24.07.2011 12:48:52,Basic,C++,"C, Pascal/Delphi",C++,,Исполнителем,,,,,,да,нет,"[30, 40)",7,1
24.07.2011 13:08:23,Basic,Java,"C#, PHP, C++, ActionScript, JavaScript",Java,,Не знаю,,,,,,нет,нет,"[20, 30)",1,3
24.07.2011 13:27:26,Pascal/Delphi,PHP,PHP,PHP,PHP,Не знаю,,,,,,да,нет,"[20, 30)",1,1
24.07.2011 13:48:07,PHP,PHP,"Java, C++, Python",Java,"Java, PHP",Совместным решением,,,,,,да,нет,< 20,4,2
24.07.2011 14:27:33,C++,C++,"Ruby, JavaScript",Ruby,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",3,1
24.07.2011 14:40:29,Basic,JavaScript,"Java, PHP",Java,JavaScript,Исполнителем,,,,,,да,нет,"[30, 40)",5,3
