Должность,Язык программирования,Специализация,Общий опыт работы,Опыт работы на текущем месте,Зарплата в месяц,Изменение зарплаты,Город,Размер компании,Тип компании,Пол,Возраст,Образование,Еще студент,Уровень английского,Предметная область,Дата заполнения,User-Agent
Системный администратор,,,9,2,1500,100,Киев,до 200 человек,Аутсорсинговая,m,30,Два высших,False,выше среднего,,10/01/2015 22:46:44,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0
Support,,,2.5,2.5,135,0,Киев,свыше 1000 человек,Другая,f,21,Незаконченное высшее,True,ниже среднего,Телекоммуникации,10/01/2015 23:05:06,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
Senior QA engineer,,Manual QA,меньше 3 месяцев,3,376,24,Сумы,до 1000 человек,Продуктовая,m,29,Два высших,False,ниже среднего,"Телекоммуникации,Корпоративные системы",10/01/2015 23:35:28,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Dragon/36.1.1.21 Chrome/36.0.1985.97 Safari/537.36"
Software Engineer,JavaScript,,1.5,меньше 3 месяцев,800,0,Киев,до 10 человек,Продуктовая,m,18,Незаконченное высшее,True,ниже среднего,"Корпоративные системы,Другое",11/01/2015 02:29:03,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5"
Software Engineer,Java,,4.5,1.5,2500,700,Киев,свыше 1000 человек,Аутсорсинговая,m,34,Высшее,False,средний,Финансы и банки,11/01/2015 09:49:34,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Junior QA engineer,,Manual QA,1,0.75,230,0,Киев,до 50 человек,Продуктовая,m,25,Два высших,False,средний,Финансы и банки,11/01/2015 10:05:40,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Senior Software Engineer,Java,,9,меньше 3 месяцев,3000,700,Львов,до 200 человек,Аутстаффинговая,m,31,Два высших,False,выше среднего,Корпоративные системы,11/01/2015 10:07:18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
QA engineer,,Manual QA,3,3,950,200,Ивано-Франковск,свыше 1000 человек,Аутсорсинговая,m,27,Высшее,False,средний,"Веб-разработка,eCommerce",11/01/2015 10:07:22,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.110 Safari/537.36 CoolNovo/2.0.9.20"
Team lead,,,6.5,0.25,5000,800,Киев,до 1000 человек,Аутстаффинговая,m,27,Высшее,False,выше среднего,Телекоммуникации,11/01/2015 10:12:43,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Senior Software Engineer,Java,,8,4,2500,0,Львов,свыше 1000 человек,Аутсорсинговая,m,30,Высшее,False,выше среднего,Корпоративные системы,11/01/2015 10:17:01,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Senior Software Engineer,Java,,8,1,2700,200,Львов,свыше 1000 человек,Аутсорсинговая,m,30,Высшее,False,выше среднего,Телекоммуникации,11/01/2015 10:18:37,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Senior QA engineer,,Automation QA,меньше 3 месяцев,меньше 3 месяцев,2000,1000,Киев,свыше 1000 человек,Аутсорсинговая,m,44,Среднее,False,средний,"Desktop Applications,Другое",11/01/2015 10:52:48,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,C++,,3,1,2400,0,Харьков,свыше 1000 человек,Аутсорсинговая,m,24,Высшее,False,средний,Другое,11/01/2015 11:02:07,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Дизайнер,,,8,1,1500,0,Харьков,до 1000 человек,Другая,m,31,Техникум / Колледж,False,элементарный,Мультимедиа,11/01/2015 11:30:03,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Технический писатель,,,0.75,1.25,1000,400,Киев,до 50 человек,Другая,m,37,Высшее,False,элементарный,"Android,iOS",11/01/2015 11:40:20,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Junior QA engineer,,Manual QA,0.75,0.75,400,100,Харьков,до 10 человек,Стартап,f,23,Высшее,False,выше среднего,"Android,Веб-разработка",11/01/2015 11:54:03,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Project manager,,,0.75,0.25,1000,600,Киев,до 50 человек,Аутсорсинговая,m,25,Высшее,False,средний,Веб-разработка,11/01/2015 11:58:18,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60"
Software Engineer,C++,,1.25,1.25,1500,700,Киев,до 200 человек,Аутсорсинговая,m,23,Высшее,False,выше среднего,Desktop Applications,11/01/2015 12:43:28,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
QA engineer,,Manual QA,меньше 3 месяцев,меньше 3 месяцев,500,250,Киев,до 1000 человек,Аутстаффинговая,m,24,Высшее,False,продвинутый,Desktop Applications,11/01/2015 12:49:07,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0
Junior Software Engineer,PHP,,1.5,1.5,800,350,Харьков,до 50 человек,Аутсорсинговая,m,25,Высшее,False,ниже среднего,Веб-разработка,11/01/2015 12:57:37,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Senior Software Engineer,PHP,,6,меньше 3 месяцев,3000,500,Киев,до 10 человек,Стартап,m,26,Высшее,False,средний,"Веб-разработка,eCommerce",11/01/2015 12:59:02,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,Java,,3,1,2100,700,Киев,до 1000 человек,Аутсорсинговая,m,27,Высшее,False,выше среднего,Android,11/01/2015 13:08:54,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/600.3.14 (KHTML, like Gecko) Version/8.0.3 Safari/600.3.14"
Junior Software Engineer,JavaScript,,0.25,0.5,300,300,Киев,до 10 человек,Аутсорсинговая,m,20,Незаконченное высшее,True,средний,Веб-разработка,11/01/2015 13:14:45,"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Junior QA engineer,,General QA,меньше 3 месяцев,меньше 3 месяцев,500,0,Киев,до 200 человек,Аутсорсинговая,f,22,Незаконченное высшее,True,выше среднего,Другое,11/01/2015 13:24:31,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Junior QA engineer,,Manual QA,меньше 3 месяцев,1.5,450,800,Днепропетровск,свыше 1000 человек,Аутсорсинговая,m,28,Два высших,False,средний,Другое,11/01/2015 13:58:33,Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0
QA engineer,,Manual QA,1.75,1.75,350,350,Киев,до 200 человек,Другая,m,26,Высшее,False,ниже среднего,Desktop Applications,11/01/2015 14:03:10,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Project manager,,,10 и более лет,1.5,4000,1200,Харьков,до 50 человек,Аутсорсинговая,m,35,Два высших,False,выше среднего,Корпоративные системы,11/01/2015 15:26:27,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Project manager,,,0.5,0.5,300,0,Луцк,до 200 человек,Аутсорсинговая,m,32,Два высших,False,средний,Веб-разработка,11/01/2015 15:29:58,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0
Junior Software Engineer,Java,,0.5,0.25,800,0,Днепропетровск,до 200 человек,Продуктовая,m,24,Кандидат,False,средний,"Веб-разработка,Финансы и банки",11/01/2015 16:19:30,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Project manager,,,7,4,1125,0,Киев,до 1000 человек,Продуктовая,m,27,Высшее,False,ниже среднего,"Desktop Applications,Корпоративные системы",11/01/2015 17:10:02,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
QA engineer,,Automation QA,1.75,1.25,1800,700,Киев,до 200 человек,Аутсорсинговая,m,32,Высшее,False,средний,Финансы и банки,11/01/2015 17:28:17,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,C++,,7,0.5,630,0,Киев,до 10 человек,Продуктовая,m,30,Незаконченное высшее,False,ниже среднего,Desktop Applications,11/01/2015 18:10:43,Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.17
Senior Software Engineer,JavaScript,,7,0.5,3000,0,Киев,до 10 человек,Стартап,m,28,Незаконченное высшее,False,средний,"Веб-разработка,Gamedev",11/01/2015 18:56:12,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Junior Software Engineer,Java,,0.5,0.5,865,0,Одесса,до 10 человек,Стартап,m,41,Высшее,False,ниже среднего,Другое,11/01/2015 18:57:40,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,JavaScript,,2,0.75,1450,150,Харьков,свыше 1000 человек,Аутсорсинговая,m,25,Высшее,False,средний,Веб-разработка,11/01/2015 18:59:27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Technical Lead,1С,,5,4,1000,0,Киев,до 200 человек,Аутсорсинговая,f,26,Высшее,False,средний,Корпоративные системы,11/01/2015 19:28:45,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,JavaScript,,5,0.5,1700,0,Киев,свыше 1000 человек,Аутсорсинговая,m,24,Незаконченное высшее,False,выше среднего,"Веб-разработка,Другое",11/01/2015 19:58:31,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5"
Software Engineer,C#/.NET,,10 и более лет,1.25,3000,0,Черновцы,до 10 человек,Продуктовая,m,40,Высшее,False,выше среднего,"Веб-разработка,Финансы и банки",11/01/2015 20:01:07,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0
Системный администратор,,,1.5,0.5,300,0,Тернополь,до 200 человек,Продуктовая,m,28,Высшее,False,продвинутый,eCommerce,11/01/2015 20:20:00,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36"
Senior Software Engineer,1С,,меньше 3 месяцев,меньше 3 месяцев,750,1500,Киев,до 200 человек,Аутсорсинговая,m,26,Высшее,False,ниже среднего,"Системное программирование,Финансы и банки",11/01/2015 20:26:32,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Junior Software Engineer,JavaScript,,2,1,825,500,Киев,до 1000 человек,Продуктовая,m,24,Высшее,False,средний,Корпоративные системы,11/01/2015 20:35:48,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Senior Software Engineer,JavaScript,,4,1,3500,500,Другой,до 10 человек,Стартап,m,23,Высшее,False,продвинутый,Веб-разработка,11/01/2015 20:52:15,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,PHP,,2,меньше 3 месяцев,1100,600,Киев,до 10 человек,Стартап,m,22,Незаконченное высшее,False,ниже среднего,Веб-разработка,11/01/2015 21:24:50,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Junior Software Engineer,C#/.NET,,1.5,0.25,1200,0,Киев,до 10 человек,Продуктовая,m,25,Два высших,False,продвинутый,"Веб-разработка,Телекоммуникации",11/01/2015 21:29:35,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
HR,,,1.5,1.5,700,700,Киев,до 1000 человек,Продуктовая,f,24,Высшее,False,продвинутый,Gamedev,11/01/2015 22:16:24,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Senior Software Engineer,JavaScript,,3.5,меньше 3 месяцев,3500,1000,Киев,свыше 1000 человек,Аутсорсинговая,m,26,Два высших,False,выше среднего,Веб-разработка,11/01/2015 22:35:45,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0
Software Engineer,PHP,,1.75,1,1500,800,Харьков,до 200 человек,Аутсорсинговая,m,25,Высшее,False,средний,"Веб-разработка,eCommerce",11/01/2015 22:38:35,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,PHP,,2,0.5,800,0,Одесса,до 50 человек,Другая,m,21,Незаконченное высшее,True,выше среднего,Веб-разработка,11/01/2015 23:23:04,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Team lead,,,1,1,343,0,Киев,до 200 человек,Другая,m,26,Высшее,False,элементарный,eCommerce,11/01/2015 23:57:02,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,C#/.NET,,2.5,1,1400,400,Хмельницкий,до 200 человек,Аутсорсинговая,m,24,Высшее,False,средний,Веб-разработка,12/01/2015 00:11:11,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60"
Software Engineer,Java,,3.5,3.5,1400,400,Чернигов,до 50 человек,Аутсорсинговая,m,25,Высшее,False,средний,eCommerce,12/01/2015 00:11:14,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Senior Software Engineer,C#/.NET,,6.5,2.5,1500,300,Одесса,до 10 человек,Аутсорсинговая,m,27,Высшее,False,продвинутый,Windows Phone,12/01/2015 00:36:59,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Junior Software Engineer,PHP,,3,1,1000,200,Киев,до 10 человек,Стартап,m,18,Среднее,False,средний,Веб-разработка,12/01/2015 01:03:59,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,SQL,,6.5,0.5,2800,0,Киев,свыше 1000 человек,Аутсорсинговая,m,28,Высшее,False,выше среднего,"Финансы и банки,Корпоративные системы",12/01/2015 01:08:48,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,C#/.NET,,2.5,2.5,2100,800,Киев,свыше 1000 человек,Аутсорсинговая,m,23,Высшее,False,выше среднего,"Финансы и банки,Корпоративные системы",12/01/2015 01:50:14,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,C++,,4,3,2500,500,Харьков,до 200 человек,Аутстаффинговая,m,24,Высшее,False,средний,"Desktop Applications,Системное программирование",12/01/2015 03:49:06,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:34.0) Gecko/20100101 Firefox/34.0
Junior QA engineer,,General QA,0.75,0.75,800,0,Киев,до 200 человек,Продуктовая,m,24,Высшее,False,средний,"iOS,Desktop Applications",12/01/2015 06:06:44,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,C#/.NET,,1.75,0.5,1000,250,Киев,свыше 1000 человек,Аутсорсинговая,m,24,Высшее,False,выше среднего,Desktop Applications,12/01/2015 08:23:36,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60"
QA engineer,,General QA,3.5,3.5,1000,0,Днепропетровск,до 50 человек,Аутсорсинговая,f,28,Высшее,False,средний,Телекоммуникации,12/01/2015 09:09:39,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:16.0) Gecko/20100101 Firefox/16.0
Системный администратор,,,3.5,3,100,0,Днепропетровск,до 10 человек,Другая,m,23,Незаконченное высшее,True,элементарный,"Финансы и банки,Корпоративные системы",12/01/2015 09:29:58,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Верстальщик,,,1,0.25,600,0,Киев,до 10 человек,Аутсорсинговая,m,26,Высшее,False,ниже среднего,Веб-разработка,12/01/2015 09:33:17,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Project manager,,,7,1.5,200,50,Черкассы,до 10 человек,Аутстаффинговая,m,26,Высшее,False,продвинутый,Другое,12/01/2015 09:45:55,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Дизайнер,,,3,1,1800,0,Киев,до 200 человек,Аутсорсинговая,f,24,Высшее,False,средний,"Android,iOS",12/01/2015 10:20:53,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Senior Software Engineer,PHP,,3.5,1.75,2200,1200,Одесса,до 10 человек,Продуктовая,m,22,Среднее,False,средний,Веб-разработка,12/01/2015 10:31:43,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Бизнес-аналитик,,,меньше 3 месяцев,меньше 3 месяцев,1500,600,Харьков,до 10 человек,Продуктовая,m,27,Высшее,False,выше среднего,Корпоративные системы,12/01/2015 10:56:41,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0
Software Engineer,Scala,,3,1,1500,500,Одесса,до 200 человек,Аутсорсинговая,m,25,Высшее,False,выше среднего,"Веб-разработка,Корпоративные системы",12/01/2015 11:05:12,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/39.0.2171.65 Chrome/39.0.2171.65 Safari/537.36"
Software Engineer,Perl,,1,0.25,1200,700,Львов,до 200 человек,Аутсорсинговая,m,24,Незаконченное высшее,False,средний,Веб-разработка,12/01/2015 11:07:43,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.101 Safari/537.36"
Director of Engineering / Program Director,,,9,9,7000,-3000,Киев,до 200 человек,Другая,m,40,Высшее,False,выше среднего,Корпоративные системы,12/01/2015 11:09:37,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Senior Software Engineer,Java,,меньше 3 месяцев,0.5,3000,0,Днепропетровск,до 10 человек,Продуктовая,m,30,Высшее,False,средний,"Веб-разработка,Финансы и банки",12/01/2015 11:24:33,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Системный администратор,,,5,3,500,-250,Киев,до 10 человек,Другая,m,28,Высшее,False,ниже среднего,"Корпоративные системы,Другое",12/01/2015 11:37:02,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
QA engineer,,Manual QA,3.5,3.5,1720,175,Харьков,до 1000 человек,Аутсорсинговая,m,32,Незаконченное высшее,False,средний,"Веб-разработка,Корпоративные системы",12/01/2015 11:48:56,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0
Junior QA engineer,,Manual QA,0.5,0.5,400,100,Харьков,до 200 человек,Продуктовая,f,23,Два высших,False,средний,Gamedev,12/01/2015 12:07:56,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
HR,,,3.5,1,1000,0,Киев,до 50 человек,Аутсорсинговая,f,24,Высшее,False,выше среднего,"Веб-разработка,eCommerce",12/01/2015 12:09:59,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Team lead,,,5,5,1000,300,Житомир,до 200 человек,Продуктовая,m,25,Высшее,False,продвинутый,"Gamedev,Другое",12/01/2015 12:14:40,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0
Junior QA engineer,,Manual QA,0.5,0.5,500,0,Киев,до 200 человек,Продуктовая,m,22,Незаконченное высшее,True,ниже среднего,"Веб-разработка,Gamedev",12/01/2015 12:28:36,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,PHP,,2.5,2.5,1800,500,Киев,до 50 человек,Аутсорсинговая,m,25,Высшее,False,средний,Веб-разработка,12/01/2015 12:32:15,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0
HR,,,2.5,0.75,1700,700,Киев,до 50 человек,Продуктовая,f,26,Два высших,False,продвинутый,Другое,12/01/2015 12:44:20,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
QA engineer,,Automation QA,1.25,0.5,900,200,Киев,до 50 человек,Продуктовая,m,24,Высшее,False,средний,Веб-разработка,12/01/2015 12:51:41,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
QA engineer,,Manual QA,меньше 3 месяцев,меньше 3 месяцев,500,0,Киев,до 10 человек,Стартап,m,27,Два высших,False,элементарный,"Веб-разработка,Gamedev",12/01/2015 12:55:51,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0
QA engineer,,Manual QA,1,1,246,-129,Киев,до 10 человек,Продуктовая,m,22,Высшее,False,средний,"Веб-разработка,Корпоративные системы",12/01/2015 12:58:15,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Senior Software Engineer,C++,,10 и более лет,0.75,2850,0,Киев,до 200 человек,Продуктовая,m,44,Высшее,False,средний,"Desktop Applications,Другое",12/01/2015 13:11:38,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,PHP,,2,1.5,1200,200,Киев,до 50 человек,Аутсорсинговая,m,25,Высшее,False,выше среднего,eCommerce,12/01/2015 13:12:57,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:34.0) Gecko/20100101 Firefox/34.0
Sales manager,,,0.75,0.5,500,300,Киев,до 200 человек,Аутсорсинговая,f,23,Высшее,False,продвинутый,Веб-разработка,12/01/2015 13:15:33,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Junior Software Engineer,C#/.NET,,1,1,800,0,Одесса,до 200 человек,Аутстаффинговая,m,21,Высшее,False,средний,"Desktop Applications,Веб-разработка",12/01/2015 13:23:40,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5"
Senior Software Engineer,1С,,10 и более лет,7.5,1020,-1000,Киев,до 200 человек,Продуктовая,m,35,Высшее,False,ниже среднего,Корпоративные системы,12/01/2015 13:28:09,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,C#/.NET,,3,1.5,1500,0,Киев,до 50 человек,Аутсорсинговая,m,25,Высшее,False,ниже среднего,Веб-разработка,12/01/2015 13:29:04,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,C#/.NET,,2,1,1100,0,Одесса,до 200 человек,Аутстаффинговая,m,24,Высшее,False,выше среднего,"Desktop Applications,Веб-разработка",12/01/2015 13:30:27,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0
Senior Software Engineer,C#/.NET,,5,3,1800,0,Одесса,до 200 человек,Аутстаффинговая,m,28,Высшее,False,продвинутый,"Desktop Applications,Веб-разработка",12/01/2015 13:32:13,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.69 Safari/537.36"
