"","X","Возраст","Пол","Должность","Образование","Язык.программирования","Индустрия","Предметная.область","Доп..специализация","Общий.опыт.работы","Опыт.работы.на.текущем.месте","Средняя.зарплата.в.месяц","Валюта","Годовые.премии.и.бонусы","Валюта.1","Размер.компании","Город","Уровень.английского","Дата.заполнения","User.Agent","exp","loc","salary","cls"
"2355",NA,34,"f","Junior QA engineer","Высшее","","Нету",NA,"Manual QA","1","0.5",800,"d",0,"d","до 50 человек","Одесса","продвинутый","05/06/2012 19:24:22","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0",1,"other",800,"QA"
"2356",NA,31,"m","Project manager","Среднее","","Нету",NA,"","1.5","1",700,"d",0,"d","до 50 человек","Львов","выше среднего","05/06/2012 19:28:54","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",1.5,"Львов",700,"PM"
"2357",NA,28,"m","Senior Software Engineer","Высшее","Java","Нету",NA,"","8","7",2500,"d",3000,"d","до 200 человек","Киев","средний","05/06/2012 19:28:56","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",8,"Киев",2500,"DEV"
"2358",NA,26,"m","Project manager","Высшее","","Нету",NA,"","6","1",10000,"h",0,"d","до 10 человек","Киев","элементарный","05/06/2012 19:31:15","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",6,"Киев",1250,"PM"
"2359",NA,21,"m","Junior Software Engineer","Незаконченное высшее","PHP","Нету",NA,"","0.25","0.25",600,"d",0,"d","до 10 человек","Киев","выше среднего","05/06/2012 19:31:50","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0",0.25,"Киев",600,"DEV"
"2360",NA,32,"m","Project manager","Два высших","","Нету",NA,"","10 и более лет","3",2500,"d",0,"d","до 50 человек","Днепр.","выше среднего","05/06/2012 19:36:03","Opera/9.80 (Windows NT 6.1; WOW64; U; ru) Presto/2.10.229 Version/11.64",10,"Днепр.",2500,"PM"
"2361",NA,32,"m","Technical Lead","Высшее","Objective-C","Нету",NA,"","10 и более лет","5",3200,"d",2000,"d","до 50 человек","Киев","средний","05/06/2012 19:36:39","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.57.2 (KHTML, like Gecko) Version/5.1.7 Safari/534.57.2",10,"Киев",3200,"SDEV"
"2362",NA,25,"m","Senior Software Engineer","Высшее","Java","Нету",NA,"","4","2",2100,"d",0,"d","до 1000 человек","Днепр.","выше среднего","05/06/2012 19:40:25","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",4,"Днепр.",2100,"DEV"
"2363",NA,27,"m","Technical Lead","Высшее","Ruby/Rails","Нету",NA,"","9","меньше 3 месяцев",5200,"d",0,"d","до 10 человек","Киев","средний","05/06/2012 19:42:50","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/534.57.2 (KHTML, like Gecko) Version/5.1.7 Safari/534.57.2",9,"Киев",5200,"SDEV"
"2364",NA,27,"m","Senior Software Engineer","Среднее","JavaScript","Нету",NA,"","4","меньше 3 месяцев",2500,"d",1000,"d","до 10 человек","Киев","ниже среднего","05/06/2012 19:49:22","Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Mobile/9B206",4,"Киев",2500,"DEV"
"2365",NA,27,"m","Software Engineer","Незаконченное высшее","Objective-C","Нету",NA,"","1.5","1.25",2500,"d",0,"d","до 10 человек","Киев","средний","05/06/2012 19:59:44","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.53 Safari/536.5",1.5,"Киев",2500,"DEV"
"2366",NA,29,"m","Системный администратор","Высшее","","Нету",NA,"","8","2",1700,"d",6500,"d","до 50 человек","Киев","ниже среднего","05/06/2012 20:00:56","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",8,"Киев",1700,"ADM"
"2367",NA,30,"f","Бизнес-аналитик","Высшее","","Нету",NA,"","7","0.25",1700,"d",0,"d","до 10 человек","Симферополь","выше среднего","05/06/2012 20:04:15","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0",7,"other",1700,""
"2368",NA,29,"m","QA Tech Lead","Высшее","","Нету",NA,"Automation QA","8","1",2700,"d",0,"d","до 1000 человек","Киев","средний","05/06/2012 20:05:39","Mozilla/5.0 (Windows NT 6.1; rv:10.0) Gecko/20100101 Firefox/10.0",8,"Киев",2700,"QA"
"2369",NA,20,"m","Junior Software Engineer","Незаконченное высшее","PHP","Нету",NA,"","1","меньше 3 месяцев",4000,"h",2000,"h","до 50 человек","Днепр.","средний","05/06/2012 20:06:43","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",1,"Днепр.",500,"DEV"
"2370",NA,25,"m","Support","Высшее","","Нету",NA,"","1.75","1.75",600,"d",600,"d","до 50 человек","Львов","продвинутый","05/06/2012 20:09:54","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:12.0) Gecko/20100101 Firefox/12.0",1.75,"Львов",600,""
"2371",NA,26,"m","QA engineer","Высшее","","Нету",NA,"Manual QA","1","0.5",1200,"d",0,"d","до 100 человек","Днепр.","ниже среднего","05/06/2012 20:12:01","Mozilla/5.0 (Windows NT 6.1; rv:12.0) Gecko/20100101 Firefox/12.0",1,"Днепр.",1200,"QA"
"2372",NA,23,"m","Software Engineer","Высшее","Java","Нету",NA,"","4","1.5",2750,"d",0,"d","до 50 человек","Киев","средний","05/06/2012 20:13:09","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",4,"Киев",2750,"DEV"
"2373",NA,31,"m","Software Engineer","Высшее","PHP","Нету",NA,"","6","1",900,"d",0,"d","до 10 человек","Киев","ниже среднего","05/06/2012 20:13:53","Mozilla/5.0 (Windows NT 6.1; rv:12.0) Gecko/20100101 Firefox/12.0",6,"Киев",900,"DEV"
"2374",NA,32,"m","Software Engineer","Высшее","SQL","Нету",NA,"","10 и более лет","0.25",2200,"d",0,"d","до 1000 человек","Киев","ниже среднего","05/06/2012 20:23:25","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",10,"Киев",2200,"DEV"
"2375",NA,27,"m","Senior Software Engineer","Высшее","C#/.NET","Нету",NA,"","7","2",2800,"d",0,"d","до 200 человек","Киев","средний","05/06/2012 20:27:36","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",7,"Киев",2800,"DEV"
"2376",NA,25,"m","Director of Engineering / Program Director","Незаконченное высшее","","Нету",NA,"","7","6",1700,"d",2000,"d","до 10 человек","Донецк","выше среднего","05/06/2012 20:28:50","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",7,"other",1700,"SPM"
"2377",NA,29,"f","QA Tech Lead","Высшее","","Нету",NA,"General QA","5","5",1500,"d",0,"d","до 200 человек","Винница","продвинутый","05/06/2012 20:30:24","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",5,"other",1500,"QA"
"2378",NA,28,"m","Software Engineer","Высшее","Objective-C","Нету",NA,"","2","1.25",2000,"d",100,"d","до 200 человек","Харьков","средний","05/06/2012 20:42:13","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",2,"Харьков",2000,"DEV"
"2379",NA,29,"m","Team lead","Среднее","","Нету",NA,"","1","0.75",2375,"d",1500,"d","до 200 человек","Киев","выше среднего","05/06/2012 20:43:52","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",1,"Киев",2375,"PM"
"2380",NA,22,"m","Software Engineer","Незаконченное высшее","C#/.NET","Нету",NA,"","1","0.5",900,"d",0,"d","до 50 человек","Харьков","средний","05/06/2012 20:45:30","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1163.0 Safari/537.1",1,"Харьков",900,"DEV"
"2381",NA,25,"m","Senior Software Engineer","Высшее","Java","Нету",NA,"","4.5","4.5",19900,"h",20000,"h","до 200 человек","Киев","средний","05/06/2012 20:48:39","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",4.5,"Киев",2487.5,"DEV"
"2382",NA,26,"m","Senior QA engineer","Высшее","","Нету",NA,"Automation QA","3","2",3000,"d",0,"d","до 1000 человек","Киев","выше среднего","05/06/2012 20:50:21","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",3,"Киев",3000,"QA"
"2383",NA,23,"m","Junior Software Engineer","Высшее","Java","Нету",NA,"","2","0.5",1000,"d",0,"d","до 1000 человек","Винница","ниже среднего","05/06/2012 20:53:21","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",2,"other",1000,"DEV"
"2384",NA,36,"m","Support","Высшее","","Нету",NA,"","10 и более лет","2",2200,"d",2000,"d","до 1000 человек","Киев","выше среднего","05/06/2012 21:00:14","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",10,"Киев",2200,""
"2385",NA,23,"m","Team lead","Высшее","","Нету",NA,"","5","1.5",3000,"d",0,"d","до 1000 человек","Киев","выше среднего","05/06/2012 21:08:23","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",5,"Киев",3000,"PM"
"2386",NA,27,"m","Software Engineer","Высшее","C++","Нету",NA,"","5","0.5",1400,"d",1050,"d","до 200 человек","Киев","ниже среднего","05/06/2012 21:08:31","Mozilla/5.0 (Windows NT 5.1; rv:12.0) Gecko/20100101 Firefox/12.0",5,"Киев",1400,"DEV"
"2387",NA,22,"m","Senior Software Engineer","Незаконченное высшее","Ruby/Rails","Нету",NA,"","4","3",1800,"d",0,"d","до 100 человек","Харьков","средний","05/06/2012 21:10:22","Mozilla/5.0 (X11; Linux x86_64; rv:12.0) Gecko/20100101 Firefox/12.0 Iceweasel/12.0",4,"Харьков",1800,"DEV"
"2388",NA,35,"m","Senior Software Engineer","Высшее","C#/.NET","Нету",NA,"","10 и более лет","меньше 3 месяцев",3700,"d",0,"d","до 200 человек","Киев","средний","05/06/2012 21:17:42","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",10,"Киев",3700,"DEV"
"2389",NA,33,"m","Software Engineer","Высшее","C++","Нету",NA,"","5.5","1.75",2500,"d",0,"d","до 200 человек","Киев","средний","05/06/2012 21:18:36","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",5.5,"Киев",2500,"DEV"
"2390",NA,25,"m","Software Engineer","Высшее","C#/.NET","Нету",NA,"","4","2",1500,"d",0,"d","до 100 человек","Киев","средний","05/06/2012 21:18:48","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",4,"Киев",1500,"DEV"
"2391",NA,37,"m","Technical Lead","Высшее","Delphi","Нету",NA,"","10 и более лет","4",1500,"d",500,"d","до 1000 человек","Львов","выше среднего","05/06/2012 21:21:56","Mozilla/5.0 (Windows NT 6.1; rv:12.0) Gecko/20100101 Firefox/12.0",10,"Львов",1500,"SDEV"
"2392",NA,24,"m","Junior Software Engineer","Высшее","Objective-C","Нету",NA,"","меньше 3 месяцев","меньше 3 месяцев",6000,"h",0,"d","до 200 человек","Киев","ниже среднего","05/06/2012 21:23:15","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",0,"Киев",750,"DEV"
"2393",NA,21,"m","Junior Software Engineer","Высшее","Java","Нету",NA,"","0.25","меньше 3 месяцев",500,"d",0,"d","до 100 человек","Киев","выше среднего","05/06/2012 21:23:38","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",0.25,"Киев",500,"DEV"
"2394",NA,23,"m","Junior Software Engineer","Незаконченное высшее","JavaScript","Нету",NA,"","2","меньше 3 месяцев",6000,"h",0,"h","до 50 человек","Днепр.","средний","05/06/2012 21:24:15","Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",2,"Днепр.",750,"DEV"
"2395",NA,29,"m","Software Engineer","Высшее","Java","Нету",NA,"","6","1.25",2150,"d",0,"d","до 50 человек","Киев","средний","05/06/2012 21:26:17","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0",6,"Киев",2150,"DEV"
"2396",NA,27,"m","Junior Software Engineer","Высшее","JavaScript","Нету",NA,"","1.5","1.5",900,"d",600,"d","до 200 человек","Львов","средний","05/06/2012 21:32:07","Mozilla/5.0 (Windows NT 6.1; rv:12.0) Gecko/20100101 Firefox/12.0",1.5,"Львов",900,"DEV"
"2397",NA,27,"m","Senior Software Engineer","Высшее","C#/.NET","Нету",NA,"","4","меньше 3 месяцев",2800,"d",0,"d","до 50 человек","Киев","выше среднего","05/06/2012 21:36:31","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",4,"Киев",2800,"DEV"
"2398",NA,24,"m","Software Engineer","Высшее","Java","Нету",NA,"","5","0.25",2700,"d",0,"d","до 1000 человек","Киев","средний","05/06/2012 21:39:28","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",5,"Киев",2700,"DEV"
"2399",NA,26,"m","Software Engineer","Высшее","Java","Нету",NA,"","3","2",1700,"d",0,"d","до 10 человек","Луганск","средний","05/06/2012 21:54:56","Opera/9.80 (Windows NT 6.1; WOW64; U; ru) Presto/2.10.229 Version/11.64",3,"other",1700,"DEV"
"2400",NA,31,"m","QA Tech Lead","Высшее","","Нету",NA,"Manual QA","8.5","1.5",2250,"d",0,"d","до 1000 человек","Львов","продвинутый","05/06/2012 21:56:49","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",8.5,"Львов",2250,"QA"
"2401",NA,24,"m","Junior Software Engineer","Высшее","Java","Нету",NA,"","0.25","0.25",1400,"d",0,"d","до 100 человек","Киев","средний","05/06/2012 21:59:01","Opera/9.80 (Windows NT 6.1; WOW64; U; ru) Presto/2.10.229 Version/11.64",0.25,"Киев",1400,"DEV"
"2402",NA,29,"m","Senior Software Engineer","Высшее","Java","Нету",NA,"","3.5","2.5",2000,"d",2000,"d","до 50 человек","Луганск","выше среднего","05/06/2012 22:00:12","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0",3.5,"other",2000,"DEV"
"2403",NA,30,"m","Senior Software Engineer","Высшее","Java","Нету",NA,"","6","1.25",2500,"d",0,"d","до 10 человек","Одесса","выше среднего","05/06/2012 22:00:52","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0",6,"other",2500,"DEV"
"2404",NA,24,"m","Software Engineer","Высшее","JavaScript","Нету",NA,"","1.5","1",1200,"d",400,"d","до 50 человек","Киев","выше среднего","05/06/2012 22:06:07","Mozilla/5.0 (Windows NT 5.1; rv:12.0) Gecko/20100101 Firefox/12.0",1.5,"Киев",1200,"DEV"
"2405",NA,32,"m","Senior Software Engineer","Высшее","Java","Нету",NA,"","5","3.5",2100,"d",500,"d","до 50 человек","Луганск","средний","05/06/2012 22:06:57","Opera/9.80 (Android 4.0.3; Linux; Opera Mobi/ADR-1205181138; U; ru) Presto/2.10.254 Version/12.00",5,"other",2100,"DEV"
"2406",NA,32,"m","Software Engineer","Высшее","Other","Нету",NA,"","8","4",5000,"h",800,"d","до 10 человек","Херсон","средний","05/06/2012 22:11:38","Mozilla/5.0 (Windows NT 5.1; rv:12.0) Gecko/20100101 Firefox/12.0",8,"other",625,"DEV"
"2407",NA,24,"f","Project manager","Высшее","","Нету",NA,"","3","0.5",2000,"d",0,"d","до 50 человек","Львов","продвинутый","05/06/2012 22:12:50","Mozilla/5.0 (Windows NT 5.1; rv:12.0) Gecko/20100101 Firefox/12.0",3,"Львов",2000,"PM"
"2408",NA,27,"m","Senior Software Engineer","Высшее","Java","Нету",NA,"","7","0.5",24000,"h",0,"d","до 50 человек","Киев","выше среднего","05/06/2012 22:14:18","Mozilla/5.0 (X11; Linux x86_64; rv:12.0) Gecko/20100101 Firefox/12.0",7,"Киев",3000,"DEV"
"2409",NA,32,"m","Senior Software Engineer","Высшее","C#/.NET","Нету",NA,"","5","2.5",1700,"d",0,"d","до 200 человек","Харьков","выше среднего","05/06/2012 22:16:54","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0",5,"Харьков",1700,"DEV"
"2410",NA,27,"f","QA engineer","Высшее","","Нету",NA,"General QA","2","0.75",880,"d",0,"d","до 10 человек","Львов","выше среднего","05/06/2012 22:18:10","Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.28) Gecko/20120306 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)",2,"Львов",880,"QA"
"2411",NA,27,"m","Software Engineer","Высшее","C++","Нету",NA,"","5","2",2000,"d",0,"d","до 10 человек","Киев","средний","05/06/2012 22:21:34","Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.10) Gecko/20100914 Firefox/3.6.10",5,"Киев",2000,"DEV"
"2412",NA,30,"m","Technical Lead","Высшее","Java","Нету",NA,"","8","2.5",3800,"d",0,"d","до 1000 человек","Киев","выше среднего","05/06/2012 22:22:42","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",8,"Киев",3800,"SDEV"
"2413",NA,23,"m","Software Engineer","Высшее","C","Нету",NA,"","1.75","0.25",955,"d",0,"d","до 50 человек","Харьков","выше среднего","05/06/2012 22:23:02","Opera/9.80 (Windows NT 6.1; U; ru) Presto/2.10.229 Version/11.64",1.75,"Харьков",955,"DEV"
"2414",NA,31,"m","Senior Software Engineer","Высшее","Python","Нету",NA,"","10 и более лет","5",2000,"d",0,"d","до 10 человек","Днепр.","ниже среднего","05/06/2012 22:23:09","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.17 Safari/536.11",10,"Днепр.",2000,"DEV"
"2415",NA,26,"m","Support","Высшее","","Нету",NA,"","5","5",1200,"d",0,"d","до 100 человек","Харьков","выше среднего","05/06/2012 22:24:01","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",5,"Харьков",1200,""
"2416",NA,32,"m","Project manager","Высшее","","Нету",NA,"","9","5",3100,"d",0,"d","до 1000 человек","Львов","средний","05/06/2012 22:25:20","Opera/9.80 (Windows NT 5.1; U; en) Presto/2.10.229 Version/11.64",9,"Львов",3100,"PM"
"2417",NA,27,"m","Software Engineer","Высшее","Java","Нету",NA,"","5","1.25",2700,"d",0,"d","до 1000 человек","Киев","ниже среднего","05/06/2012 22:36:51","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:12.0) Gecko/20100101 Firefox/12.0",5,"Киев",2700,"DEV"
"2418",NA,32,"m","Team lead","Высшее","","Нету",NA,"","10 и более лет","2.5",3500,"d",0,"d","до 10 человек","Хмельницкий","выше среднего","05/06/2012 22:44:33","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0",10,"other",3500,"PM"
"2419",NA,22,"m","Junior Software Engineer","Незаконченное высшее","Java","Нету",NA,"","1","1",3800,"h",500,"h","до 50 человек","Харьков","ниже среднего","05/06/2012 22:47:39","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",1,"Харьков",475,"DEV"
"2420",NA,29,"m","Software Engineer","Высшее","PHP","Нету",NA,"","7","1",2200,"d",0,"d","до 1000 человек","Киев","средний","05/06/2012 22:47:45","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",7,"Киев",2200,"DEV"
"2421",NA,33,"m","Системный администратор","Высшее","","Нету",NA,"","10 и более лет","меньше 3 месяцев",3500,"d",3500,"d","до 1000 человек","Киев","продвинутый","05/06/2012 22:54:41","Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.25) Gecko/20111212 Firefox/3.6.25",10,"Киев",3500,"ADM"
"2422",NA,28,"m","Senior QA engineer","Высшее","","Нету",NA,"General QA","7","6",2100,"d",1200,"d","до 1000 человек","Киев","выше среднего","05/06/2012 22:59:23","Mozilla/5.0 (Windows NT 6.0) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",7,"Киев",2100,"QA"
"2423",NA,22,"m","Системный администратор","Высшее","","Нету",NA,"","1","0.25",1250,"d",0,"d","до 10 человек","Киев","средний","05/06/2012 23:01:15","Opera/9.80 (Windows NT 6.1; U; uk) Presto/2.10.229 Version/11.64",1,"Киев",1250,"ADM"
"2424",NA,30,"m","Senior Software Engineer","Высшее","C++","Нету",NA,"","5","4",1800,"d",0,"d","до 200 человек","Одесса","средний","05/06/2012 23:04:57","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0",5,"other",1800,"DEV"
"2425",NA,27,"m","Software Engineer","Высшее","Python","Нету",NA,"","5","2",2000,"d",0,"d","до 50 человек","Киев","продвинутый","05/06/2012 23:06:16","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.168 Safari/535.19",5,"Киев",2000,"DEV"
"2426",NA,30,"m","Project manager","Высшее","","Нету",NA,"","2","0.5",5300,"d",0,"d","до 1000 человек","Киев","средний","05/06/2012 23:06:17","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",2,"Киев",5300,"PM"
"2427",NA,33,"m","Senior Software Engineer","Два высших","Flex/Flash/AIR","Нету",NA,"","10 и более лет","0.25",2100,"d",0,"d","до 100 человек","Львов","выше среднего","05/06/2012 23:07:50","Opera/9.80 (Windows NT 6.1; WOW64; U; en) Presto/2.10.229 Version/11.64",10,"Львов",2100,"DEV"
"2428",NA,30,"m","Project manager","Высшее","","Нету",NA,"","6","6",1500,"d",400,"d","до 200 человек","Винница","выше среднего","05/06/2012 23:24:00","Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_2_1 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8C148 Safari/6533.18.5",6,"other",1500,"PM"
"2429",NA,36,"m","Technical Lead","Высшее","C","Нету",NA,"","10 и более лет","1",4200,"d",0,"d","до 10 человек","Львов","продвинутый","05/06/2012 23:25:40","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",10,"Львов",4200,"SDEV"
"2430",NA,34,"m","Software Engineer","Высшее","C#/.NET","Нету",NA,"","6","3.5",2400,"d",0,"d","до 10 человек","Киев","средний","05/06/2012 23:34:01","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",6,"Киев",2400,"DEV"
"2431",NA,27,"f","QA engineer","Высшее","","Нету",NA,"Manual QA","5","1.5",1750,"d",1500,"d","до 100 человек","Киев","средний","05/06/2012 23:34:49","Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11",5,"Киев",1750,"QA"
"2432",NA,24,"m","Software Engineer","Высшее","C#/.NET","Нету",NA,"","2","2",1200,"d",1000,"d","до 200 человек","Харьков","средний","05/06/2012 23:36:36","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",2,"Харьков",1200,"DEV"
"2433",NA,25,"m","Senior Software Engineer","Высшее","C#/.NET","Нету",NA,"","4","3.5",1750,"d",0,"d","до 10 человек","Львов","продвинутый","05/06/2012 23:46:43","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",4,"Львов",1750,"DEV"
"2434",NA,27,"m","Бизнес-аналитик","Высшее","","Нету",NA,"","3","5.5",1738,"d",0,"d","до 200 человек","Киев","продвинутый","05/06/2012 23:49:32","Mozilla/5.0 (Windows NT 6.1; rv:12.0) Gecko/20100101 Firefox/12.0",3,"Киев",1738,""
"2435",NA,37,"m","Senior Software Engineer","Высшее","C++","Нету",NA,"","10 и более лет","меньше 3 месяцев",4500,"d",0,"d","до 10 человек","Львов","выше среднего","05/06/2012 23:58:34","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",10,"Львов",4500,"DEV"
"2436",NA,25,"m","Software Engineer","Высшее","PHP","Нету",NA,"","7","0.5",2500,"d",2500,"d","до 200 человек","Киев","средний","06/06/2012 00:01:44","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.11 Safari/536.11",7,"Киев",2500,"DEV"
"2437",NA,24,"m","QA engineer","Высшее","","Нету",NA,"Manual QA","4","4",900,"d",0,"d","до 200 человек","Винница","средний","06/06/2012 00:09:53","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",4,"other",900,"QA"
"2438",NA,24,"m","Technical Lead","Высшее","C#/.NET","Нету",NA,"","5","3",2000,"d",0,"d","до 200 человек","Винница","выше среднего","06/06/2012 00:14:23","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)",5,"other",2000,"SDEV"
