"X","Возраст","Пол","Должность","Образование","Язык.программирования","Индустрия","Предметная.область","Доп..специализация","Общий.опыт.работы","Опыт.работы.на.текущем.месте","Средняя.зарплата.в.месяц","Валюта","Годовые.премии.и.бонусы","Валюта.1","Размер.компании","Город","Уровень.английского","Дата.заполнения","User.Agent","exp","loc","salary","cls"
"1966",NA,25,"m","Senior Software Engineer","Высшее","Java","Аутсорсинг","Веб-разработка","","5","2",2800,"d",0,"d","до 200 человек","Киев","выше среднего","24/05/2011 14:16:23","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24",5,"Киев",2800,"DEV"
"1967",NA,27,"m","Software Engineer","Высшее","PHP","Разработка ПО","Веб-разработка","","2.5","3",400,"d",0,"d","до 50 человек","Киев","элементарный","24/05/2011 14:16:57","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24",2.5,"Киев",400,"DEV"
"1968",NA,22,"m","Software Engineer","Высшее","PHP","Аутсорсинг","Веб-разработка","","3","меньше 3 месяцев",500,"d",1000,"d","до 10 человек","Харьков","ниже среднего","24/05/2011 14:17:17","Mozilla/5.0 (Windows NT 6.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1 FirePHP/0.5",3,"Харьков",500,"DEV"
"1969",NA,26,"m","Senior Software Engineer","Высшее","Java","Разработка ПО","Корпоративные системы","","7","2",1500,"d",1600,"h","до 100 человек","Харьков","средний","24/05/2011 14:21:22","Mozilla/5.0 (Windows; U; Windows NT 5.1; ru; rv:1.9.1.11) Gecko/20100701 Firefox/3.5.11",7,"Харьков",1500,"DEV"
"1970",NA,37,"m","Team lead","Высшее","","Аутсорсинг","Веб-разработка","","10 и более лет","1",3000,"d",0,"d","до 100 человек","Львов","выше среднего","24/05/2011 14:25:41","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",10,"Львов",3000,"PM"
"1971",NA,27,"m","Software Engineer","Высшее","C++","Аутсорсинг","Корпоративные системы","","5","5",1800,"d",0,"d","до 50 человек","Киев","продвинутый","24/05/2011 14:26:19","Opera/9.80 (Windows NT 6.1; U; en) Presto/2.8.131 Version/11.11",5,"Киев",1800,"DEV"
"1972",NA,29,"m","Team lead","Высшее","","ИТ-подразделение","Веб-разработка","","6","2.5",12000,"h",0,"h","до 10 человек","Киев","средний","24/05/2011 14:26:29","Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24",6,"Киев",1500,"PM"
"1973",NA,48,"m","Junior Software Engineer","Высшее","SQL","Заказная разработка","Финансы и банки","","10 и более лет","10 и более лет",700,"d",0,"d","до 10 человек","Харьков","средний","24/05/2011 14:31:49","Opera/9.80 (Windows NT 6.1; U; ru) Presto/2.8.131 Version/11.11",10,"Харьков",700,"DEV"
"1974",NA,26,"m","Системный администратор","Высшее","","ИТ-подразделение","Корпоративные системы","","6","1",4000,"h",0,"d","до 10 человек","Одесса","ниже среднего","24/05/2011 14:38:58","Mozilla/5.0 (Windows NT 5.1; rv:5.0) Gecko/20100101 Firefox/5.0",6,"other",500,"ADM"
"1975",NA,23,"m","Software Engineer","Высшее","Java","Разработка ПО","Финансы и банки","","2","2",800,"d",400,"d","до 50 человек","Днепр.","элементарный","24/05/2011 14:39:41","Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/534.12 (KHTML, like Gecko) Chrome/9.0.576.0 Safari/534.12",2,"Днепр.",800,"DEV"
"1976",NA,26,"m","Senior Software Engineer","Высшее","PHP","Разработка ПО","Корпоративные системы","","3.5","3.5",1525,"d",1,"d","до 200 человек","Харьков","выше среднего","24/05/2011 14:41:51","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24",3.5,"Харьков",1525,"DEV"
"1977",NA,47,"m","Технический писатель","Высшее","","Разработка ПО","Корпоративные системы","","10 и более лет","10 и более лет",850,"d",300,"d","до 50 человек","Харьков","ниже среднего","24/05/2011 14:43:23","Opera/9.80 (Windows NT 6.1; U; ru) Presto/2.8.131 Version/11.11",10,"Харьков",850,""
"1978",NA,30,"m","Senior QA engineer","Незаконченное высшее","","Аутсорсинг","Веб-разработка","General QA","7","0.5",1700,"d",0,"d","до 100 человек","Киев","элементарный","24/05/2011 14:47:25","Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4",7,"Киев",1700,"QA"
"1979",NA,24,"m","Senior QA engineer","Высшее","","Аутсорсинг","Встраиваемые системы / Embedded","Manual QA","3","2",1600,"d",0,"d","до 1000 человек","Львов","выше среднего","24/05/2011 14:51:15","Mozilla/5.0 (Windows NT 5.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",3,"Львов",1600,"QA"
"1980",NA,28,"m","Project manager","Высшее","","Аутсорсинг","Корпоративные системы","","8","2.5",2900,"d",4500,"d","до 200 человек","Киев","продвинутый","24/05/2011 14:54:49","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24",8,"Киев",2900,"PM"
"1981",NA,22,"m","Junior Software Engineer","Высшее","C#/.NET","Госпредприятие","Корпоративные системы","","меньше 3 месяцев","0.75",1200,"d",0,"h","до 50 человек","Николаев","ниже среднего","24/05/2011 15:04:58","Opera/9.80 (Windows NT 6.1; U; MRSPUTNIK OW 2, 3, 0, 289; ru) Presto/2.7.62 Version/11.01",0,"other",1200,"DEV"
"1982",NA,26,"m","Software Engineer","Среднее","Python","Заказная разработка","Веб-разработка","","4","1",1500,"d",0,"d","до 10 человек","Киев","ниже среднего","24/05/2011 15:09:30","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.2.17) Gecko/20110420 Firefox/3.6.17",4,"Киев",1500,"DEV"
"1983",NA,29,"m","Senior Software Engineer","Высшее","C","Аутсорсинг","Встраиваемые системы / Embedded","","7","2.5",2100,"d",0,"d","до 200 человек","Харьков","средний","24/05/2011 15:11:24","Mozilla/5.0 (Windows NT 5.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",7,"Харьков",2100,"DEV"
"1984",NA,29,"m","Senior Software Engineer","Высшее","Java","Аутсорсинг","Телекоммуникации","","6","3.5",5666,"d",0,"d","до 1000 человек","Киев","выше среднего","24/05/2011 15:12:08","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",6,"Киев",5666,"DEV"
"1985",NA,24,"m","Senior Software Engineer","Высшее","PHP","Аутсорсинг","Веб-разработка","","3.5","1",1400,"d",300,"d","до 50 человек","Харьков","средний","24/05/2011 15:25:09","Mozilla/5.0 (X11; Linux x86_64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",3.5,"Харьков",1400,"DEV"
"1986",NA,29,"m","Software Engineer","Высшее","Java","Разработка ПО","Корпоративные системы","","5","2",2300,"d",0,"d","до 100 человек","Киев","продвинутый","24/05/2011 15:30:45","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",5,"Киев",2300,"DEV"
"1987",NA,33,"m","Software Engineer","Высшее","C#/.NET","Аутсорсинг","Веб-разработка","","10 и более лет","3",2100,"d",100,"d","до 10 человек","Киев","ниже среднего","24/05/2011 15:34:00","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24",10,"Киев",2100,"DEV"
"1988",NA,34,"m","Системный администратор","Среднее","","ИТ-подразделение","Корпоративные системы","","7","3",8000,"h",0,"d","до 50 человек","Киев","ниже среднего","24/05/2011 15:40:33","Opera/9.80 (Windows NT 5.1; U; ru) Presto/2.8.131 Version/11.11",7,"Киев",1000,"ADM"
"1989",NA,26,"f","Project manager","Высшее","","Аутсорсинг","Корпоративные системы","","5.5","1.25",2100,"d",3500,"d","до 100 человек","Киев","выше среднего","24/05/2011 15:43:03","Mozilla/5.0 (Windows NT 5.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",5.5,"Киев",2100,"PM"
"1990",NA,24,"m","Technical Lead","Высшее","Java","Аутсорсинг","Встраиваемые системы / Embedded","","6","0.75",2050,"d",0,"d","до 100 человек","Харьков","выше среднего","24/05/2011 15:46:42","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.36 (KHTML, like Gecko) Chrome/13.0.767.1 Safari/534.36",6,"Харьков",2050,"SDEV"
"1991",NA,25,"m","Software Engineer","Высшее","C++","Разработка ПО","Корпоративные системы","","4.5","2.5",1900,"d",0,"d","до 100 человек","Киев","средний","24/05/2011 15:49:17","Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.0.19) Gecko/2010031422 Firefox/3.0.19 (.NET CLR 3.5.30729)",4.5,"Киев",1900,"DEV"
"1992",NA,27,"m","Team lead","Высшее","","Аутсорсинг","Веб-разработка","","8","1",2300,"d",0,"d","до 100 человек","Киев","выше среднего","24/05/2011 15:58:37","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24",8,"Киев",2300,"PM"
"1993",NA,30,"m","Senior Software Engineer","Незаконченное высшее","PHP","Аутсорсинг","Финансы и банки","","4","1",1000,"d",0,"d","до 50 человек","Севастополь","средний","24/05/2011 16:10:27","Mozilla/5.0 (X11; U; Linux i686; ru; rv:1.9.2.17) Gecko/20110422 Ubuntu/10.10 (maverick) Firefox/3.6.17",4,"other",1000,"DEV"
"1994",NA,25,"m","Software Engineer","Высшее","Objective-C","Разработка ПО","iOS","","2","1.75",1350,"d",0,"d","до 50 человек","Харьков","средний","24/05/2011 16:17:01","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; en-us) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1",2,"Харьков",1350,"DEV"
"1995",NA,27,"m","Системный администратор","Высшее","","Госпредприятие","Телекоммуникации","","5","4.5",4000,"h",0,"d","до 100 человек","Днепр.","ниже среднего","24/05/2011 16:20:59","Mozilla/5.0 (Windows NT 5.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",5,"Днепр.",500,"ADM"
"1996",NA,21,"m","Junior Software Engineer","Высшее","C#/.NET","Аутсорсинг","Финансы и банки","","0.75","меньше 3 месяцев",850,"d",0,"d","до 50 человек","Севастополь","ниже среднего","24/05/2011 16:25:19","Mozilla/5.0 (Windows NT 6.0; WOW64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",0.75,"other",850,"DEV"
"1997",NA,35,"m","Senior Software Engineer","Высшее","C++","Аутсорсинг","Телекоммуникации","","10 и более лет","1",2200,"d",0,"d","до 10 человек","Одесса","средний","24/05/2011 16:25:35","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",10,"other",2200,"DEV"
"1998",NA,31,"m","Software Engineer","Высшее","C#/.NET","Аутсорсинг","Веб-разработка","","6","2",1500,"d",0,"d","до 50 человек","Львов","средний","24/05/2011 16:27:44","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24",6,"Львов",1500,"DEV"
"1999",NA,24,"m","Software Engineer","Высшее","PHP","Аутсорсинг","Веб-разработка","","4","3",600,"d",0,"d","до 50 человек","Николаев","средний","24/05/2011 16:28:07","Mozilla/5.0 (X11; Linux i686; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",4,"other",600,"DEV"
"2000",NA,30,"m","Software Engineer","Высшее","C","Госпредприятие","Встраиваемые системы / Embedded","","8","8",1000,"d",0,"d","до 100 человек","Киев","элементарный","24/05/2011 16:33:23","Opera/9.80 (Windows NT 6.1; U; ru) Presto/2.8.131 Version/11.11",8,"Киев",1000,"DEV"
"2001",NA,26,"m","System Architect","Незаконченное высшее","Python","Аутсорсинг","Веб-разработка","","6","1",5000,"d",0,"d","до 10 человек","Харьков","средний","24/05/2011 16:33:54","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Ubuntu/11.04 Chromium/11.0.696.68 Chrome/11.0.696.68 Safari/534.24",6,"Харьков",5000,"SDEV"
"2002",NA,24,"m","Senior Software Engineer","Высшее","C++","Аутсорсинг","Корпоративные системы","","6","меньше 3 месяцев",3000,"d",0,"d","до 100 человек","Киев","выше среднего","24/05/2011 16:39:07","Opera/9.80 (Windows NT 6.1; U; en) Presto/2.8.131 Version/11.11",6,"Киев",3000,"DEV"
"2003",NA,26,"m","Software Engineer","Высшее","Python","Разработка ПО","Разработка игр / Gamedev","","4","1",1200,"d",0,"d","до 10 человек","Киев","выше среднего","24/05/2011 16:39:57","Mozilla/5.0 (X11; Linux x86_64; rv:2.0) Gecko/20100101 Firefox/4.0",4,"Киев",1200,"DEV"
"2004",NA,21,"m","Junior Software Engineer","Незаконченное высшее","Ruby/Rails","Заказная разработка","Встраиваемые системы / Embedded","","0.75","0.75",600,"d",0,"d","до 1000 человек","Львов","средний","24/05/2011 16:43:23","Mozilla/5.0 (Windows; U; Windows NT 5.1; ru; rv:1.9.2.17) Gecko/20110420 Firefox/3.6.17 (.NET CLR 3.5.30729)",0.75,"Львов",600,"DEV"
"2005",NA,27,"m","Project manager","Высшее","","ИТ-подразделение","Корпоративные системы","","4.5","0.75",900,"d",100,"d","до 200 человек","Запорожье","ниже среднего","24/05/2011 16:43:37","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24",4.5,"other",900,"PM"
"2006",NA,23,"m","Software Engineer","Высшее","C#/.NET","Аутсорсинг","Веб-разработка","","2.5","0.5",1200,"d",0,"d","до 200 человек","Харьков","средний","24/05/2011 16:48:14","Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.17) Gecko/20110420 Firefox/3.6.17",2.5,"Харьков",1200,"DEV"
"2007",NA,22,"m","Junior Software Engineer","Незаконченное высшее","C#/.NET","Аутсорсинг","Веб-разработка","","0.75","0.75",700,"d",0,"d","до 100 человек","Киев","средний","24/05/2011 16:51:16","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",0.75,"Киев",700,"DEV"
"2008",NA,35,"m","Senior Software Engineer","Высшее","C#/.NET","Аутсорсинг","Desktop Applications","","10 и более лет","4",2000,"d",0,"d","до 10 человек","Харьков","выше среднего","24/05/2011 16:53:53","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",10,"Харьков",2000,"DEV"
"2009",NA,30,"m","Director of Engineering / Program Director","Высшее","","Заказная разработка","Веб-разработка","","6","4",2000,"d",2000,"d","до 10 человек","Киев","ниже среднего","24/05/2011 17:09:02","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24",6,"Киев",2000,"SPM"
"2010",NA,25,"m","Junior Software Engineer","Высшее","PHP","Заказная разработка","Веб-разработка","","1.25","1.25",1000,"d",0,"d","до 10 человек","Киев","средний","24/05/2011 17:10:08","Mozilla/5.0 (Windows NT 6.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",1.25,"Киев",1000,"DEV"
"2011",NA,26,"m","Software Engineer","Высшее","SQL","ИТ-подразделение","Корпоративные системы","","5","1",5000,"h",2000,"h","до 10 человек","Запорожье","ниже среднего","24/05/2011 17:10:40","Mozilla/5.0 (Windows; U; Windows NT 5.2; ru; rv:1.9.2.17) Gecko/20110420 Firefox/3.6.17",5,"other",625,"DEV"
"2012",NA,28,"m","Software Engineer","Высшее","C#/.NET","Аутсорсинг","Веб-разработка","","4","меньше 3 месяцев",1200,"d",1000,"d","до 200 человек","Житомир","средний","24/05/2011 17:12:36","Mozilla/5.0 (Windows NT 5.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",4,"other",1200,"DEV"
"2013",NA,30,"m","Software Engineer","Высшее","C#/.NET","Разработка ПО","Корпоративные системы","","7","5",500,"d",0,"d","до 50 человек","Ужгород","элементарный","24/05/2011 17:14:24","Opera/9.80 (Windows NT 6.1; U; ru) Presto/2.8.131 Version/11.11",7,"other",500,"DEV"
"2014",NA,NA,"m","Technical Lead","Высшее","C++","Разработка ПО","Desktop Applications","","9","2",2300,"d",0,"d","до 50 человек","Днепр.","выше среднего","24/05/2011 17:16:21","Opera/9.80 (Windows NT 6.1; U; ru) Presto/2.8.131 Version/11.10",9,"Днепр.",2300,"SDEV"
"2015",NA,35,"m","Senior Software Engineer","Высшее","Objective-C","Разработка ПО","Разработка игр / Gamedev","","10 и более лет","0.5",2500,"d",0,"d","до 50 человек","Киев","элементарный","24/05/2011 17:19:31","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",10,"Киев",2500,"DEV"
"2016",NA,29,"m","Junior Software Engineer","Высшее","Objective-C","Аутсорсинг","iOS","","0.25","0.25",500,"d",0,"d","до 50 человек","Харьков","средний","24/05/2011 17:25:34","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24",0.25,"Харьков",500,"DEV"
"2017",NA,22,"m","Software Engineer","Незаконченное высшее","JavaScript","Аутсорсинг","Корпоративные системы","","1.5","3",1000,"d",0,"d","до 10 человек","Киев","выше среднего","24/05/2011 17:27:31","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24",1.5,"Киев",1000,"DEV"
"2018",NA,30,"m","Junior Software Engineer","Высшее","PHP","Заказная разработка","Веб-разработка","","4","2",500,"d",500,"d","до 10 человек","Киев","ниже среднего","24/05/2011 17:52:02","Mozilla/5.0 (Windows NT 5.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",4,"Киев",500,"DEV"
"2019",NA,26,"m","Software Engineer","Высшее","PHP","Аутсорсинг","Веб-разработка","","7.5","4.5",500,"d",200,"d","до 10 человек","Тернополь","средний","24/05/2011 17:52:39","Mozilla/5.0 (X11; Linux i686; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",7.5,"other",500,"DEV"
"2020",NA,23,"m","Junior Software Engineer","Незаконченное высшее","Java","Аутсорсинг","Телекоммуникации","","1.75","меньше 3 месяцев",1000,"d",0,"d","до 100 человек","Львов","средний","24/05/2011 17:53:29","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.60 Safari/534.30",1.75,"Львов",1000,"DEV"
"2021",NA,32,"m","Senior QA engineer","Высшее","","Разработка ПО","Корпоративные системы","General QA","10 и более лет","5",2300,"d",4000,"d","до 100 человек","Киев","выше среднего","24/05/2011 18:10:44","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",10,"Киев",2300,"QA"
"2022",NA,27,"m","Software Engineer","Высшее","C#/.NET","Аутсорсинг","Desktop Applications","","3","меньше 3 месяцев",1700,"d",0,"d","до 50 человек","Харьков","средний","24/05/2011 18:24:08","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24",3,"Харьков",1700,"DEV"
"2023",NA,30,"m","Системный администратор","Высшее","","ИТ-подразделение","Desktop Applications","","10 и более лет","4",1000,"d",0,"d","до 10 человек","Львов","средний","24/05/2011 18:51:56","Mozilla/5.0 (Windows NT 5.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",10,"Львов",1000,"ADM"
"2024",NA,27,"m","QA Tech Lead","Высшее","","Аутсорсинг","Финансы и банки","Manual QA","5","0.25",2500,"d",0,"d","до 1000 человек","Киев","продвинутый","24/05/2011 19:19:31","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",5,"Киев",2500,"QA"
"2025",NA,27,"m","Senior Project Manager / Program Manager","Высшее","","ИТ-подразделение","Финансы и банки","","6","4",25000,"h",30000,"h","до 1000 человек","Киев","продвинутый","24/05/2011 19:26:44","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24",6,"Киев",3125,"SPM"
"2026",NA,21,"m","Junior Software Engineer","Незаконченное высшее","Java","Аутсорсинг","Телекоммуникации","","1.75","меньше 3 месяцев",1000,"d",1200,"d","до 200 человек","Киев","продвинутый","24/05/2011 19:37:00","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.34 (KHTML, like Gecko) Chrome/13.0.756.0 Safari/534.34",1.75,"Киев",1000,"DEV"
"2027",NA,28,"m","System Architect","Среднее","PHP","Аутсорсинг","Веб-разработка","","7","0.25",4000,"d",0,"d","до 50 человек","Одесса","выше среднего","24/05/2011 19:54:27","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:2.0) Gecko/20100101 Firefox/4.0",7,"other",4000,"SDEV"
"2028",NA,24,"m","Junior Software Engineer","Высшее","C#/.NET","Аутсорсинг","Корпоративные системы","","1","1",550,"d",0,"d","до 200 человек","Харьков","выше среднего","24/05/2011 19:57:28","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.60 Safari/534.30",1,"Харьков",550,"DEV"
"2029",NA,25,"m","Senior Software Engineer","Высшее","C#/.NET","Разработка ПО","Веб-разработка","","4","1.5",2400,"d",0,"d","до 10 человек","Киев","средний","24/05/2011 20:02:26","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24",4,"Киев",2400,"DEV"
"2030",NA,NA,"m","Junior Software Engineer","Среднее","Flex/Flash/AIR","Аутсорсинг","Разработка игр / Gamedev","","меньше 3 месяцев","меньше 3 месяцев",400,"d",100,"d","до 50 человек","Симферополь","элементарный","24/05/2011 20:13:26","Mozilla/5.0 (Windows NT 5.1; rv:2.0) Gecko/20100101 Firefox/4.0",0,"other",400,"DEV"
"2031",NA,25,"m","Software Engineer","Высшее","C#/.NET","Аутсорсинг","Корпоративные системы","","8.5","0.25",700,"d",0,"d","до 50 человек","Львов","выше среднего","24/05/2011 20:23:15","Mozilla/5.0 (Windows; U; Windows NT 6.1; uk; rv:1.9.2.17) Gecko/20110420 Firefox/3.6.17",8.5,"Львов",700,"DEV"
"2032",NA,31,"m","Software Engineer","Высшее","Python","Аутсорсинг","Телекоммуникации","","3.5","3.5",830,"d",0,"d","до 1000 человек","Николаев","выше среднего","24/05/2011 20:28:23","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24",3.5,"other",830,"DEV"
"2033",NA,39,"m","System Architect","Высшее","Perl","Аутсорсинг","Корпоративные системы","","10 и более лет","1.25",20000,"h",0,"d","до 10 человек","Киев","выше среднего","24/05/2011 20:44:06","Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.10 (KHTML, like Gecko) Chrome/8.0.552.224 Safari/534.10",10,"Киев",2500,"SDEV"
"2034",NA,28,"m","Junior Software Engineer","Высшее","C#/.NET","Заказная разработка","Веб-разработка","","1","меньше 3 месяцев",700,"d",100,"d","до 10 человек","Киев","средний","24/05/2011 20:53:27","Mozilla/5.0 (Windows NT 6.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",1,"Киев",700,"DEV"
"2035",NA,34,"m","Team lead","Высшее","","Аутсорсинг","Веб-разработка","","10 и более лет","1.5",2400,"d",0,"d","до 1000 человек","Харьков","средний","24/05/2011 20:53:51","Mozilla/5.0 (Windows NT 5.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",10,"Харьков",2400,"PM"
"2036",NA,29,"f","Software Engineer","Высшее","Java","Аутсорсинг","Android","","5.5","0.5",1500,"d",0,"d","до 50 человек","Харьков","ниже среднего","24/05/2011 20:57:23","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24",5.5,"Харьков",1500,"DEV"
"2037",NA,26,"m","Senior Software Engineer","Высшее","Java","ИТ-подразделение","Финансы и банки","","5","меньше 3 месяцев",2800,"d",0,"d","до 1000 человек","Киев","средний","24/05/2011 21:15:43","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.60 Safari/534.24",5,"Киев",2800,"DEV"
"2038",NA,29,"m","Technical Lead","Высшее","Java","Аутсорсинг","Финансы и банки","","6","0.25",4000,"d",0,"d","до 100 человек","Киев","средний","24/05/2011 21:16:39","Mozilla/5.0 (Windows; U; Windows NT 5.1; ru; rv:1.9.2.17) Gecko/20110420 Firefox/3.6.17",6,"Киев",4000,"SDEV"
"2039",NA,21,"m","Верстальщик","Высшее","","Заказная разработка","Веб-разработка","","2","меньше 3 месяцев",850,"d",0,"d","до 10 человек","Киев","средний","24/05/2011 21:27:11","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24",2,"Киев",850,""
"2040",NA,25,"m","Junior Software Engineer","Высшее","Java","Аутсорсинг","Корпоративные системы","","0.75","0.25",700,"d",1000,"d","до 10 человек","Львов","средний","24/05/2011 21:32:58","Mozilla/5.0 (Windows; U; Windows NT 5.1; ru; rv:1.9.2.14) Gecko/20110218 MRA 5.6 (build 03278) Firefox/3.6.14",0.75,"Львов",700,"DEV"
"2041",NA,25,"m","Junior Software Engineer","Высшее","JavaScript","Аутсорсинг","Веб-разработка","","1","меньше 3 месяцев",900,"d",0,"d","до 100 человек","Киев","ниже среднего","24/05/2011 22:14:02","Mozilla/5.0 (Windows NT 6.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",1,"Киев",900,"DEV"
"2042",NA,25,"m","Software Engineer","Высшее","Java","Аутсорсинг","Корпоративные системы","","2","1",1000,"d",0,"d","до 100 человек","Львов","средний","24/05/2011 22:23:47","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.772.0 Safari/535.1",2,"Львов",1000,"DEV"
"2043",NA,26,"m","Software Engineer","Высшее","Java","Аутсорсинг","Веб-разработка","","4.5","2.5",1800,"d",0,"d","до 50 человек","Харьков","выше среднего","24/05/2011 22:32:54","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24",4.5,"Харьков",1800,"DEV"
"2044",NA,28,"f","Senior QA engineer","Высшее","","Аутсорсинг","Веб-разработка","Manual QA","5","1",1200,"d",0,"d","до 1000 человек","Харьков","выше среднего","24/05/2011 22:33:19","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)",5,"Харьков",1200,"QA"
"2045",NA,34,"m","Senior Software Engineer","Высшее","Flex/Flash/AIR","Аутсорсинг","Веб-разработка","","10 и более лет","5",3000,"d",0,"d","до 10 человек","Кировоград","продвинутый","24/05/2011 22:49:31","Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13",10,"other",3000,"DEV"
