"Должность","Язык.программирования","Специализация","Общий.опыт.работы","Опыт.работы.на.текущем.месте","Зарплата.в.месяц","Изменение.зарплаты","Город","Размер.компании","Тип.компании","Пол","Возраст","Образование","Еще.студент","Уровень.английского","Предметная.область","Дата.заполнения","User.Agent","exp","current_job_exp","loc","salary","Валюта","cls"
"4537","Senior Software Engineer","C#/.NET","","5.5","5.5",2600,300,"Харьков","до 50 человек","Аутсорсинговая","мужской",26,"Незаконченное высшее","False","выше среднего","Веб-разработка","30/12/2014 16:08:48","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",5.5,5.5,"Харьков",2600,NA,"DEV"
"4538","Support","","","3","1.25",1000,0,"Одесса","до 50 человек","Аутстаффинговая","мужской",26,"Незаконченное высшее","False","продвинутый","Телекоммуникации,Корпоративные системы","30/12/2014 16:10:34","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.45 Safari/537.36",3,1.25,"Одесса",1000,NA,""
"4539","Senior Software Engineer","JavaScript","","6","3",1400,400,"Другой","до 10 человек","Аутсорсинговая","мужской",27,"Высшее","False","средний","Веб-разработка","30/12/2014 16:14:04","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60",6,3,"other",1400,NA,"DEV"
"4540","Technical Lead","Ruby/Rails","","4","1",3000,0,"Киев","до 10 человек","Стартап","мужской",28,"Высшее","False","продвинутый","Другое","30/12/2014 16:15:26","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5",4,1,"Киев",3000,NA,"SDEV"
"4542","Senior Software Engineer","Java","","6.5","6.5",2000,300,"Черновцы","свыше 1000 человек","Аутсорсинговая","мужской",26,"Высшее","False","выше среднего","Другое","30/12/2014 16:16:53","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",6.5,6.5,"other",2000,NA,"DEV"
"4543","Project manager","","","2.5","2.5",1600,0,"Львов","до 50 человек","Аутсорсинговая","женский",29,"Высшее","False","продвинутый","Веб-разработка","30/12/2014 16:17:19","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",2.5,2.5,"Львов",1600,NA,"PM"
"4544","Senior Software Engineer","PHP","","7","1",2000,0,"Киев","до 200 человек","Аутсорсинговая","мужской",32,"Высшее","False","средний","eCommerce,Корпоративные системы","30/12/2014 16:21:11","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36",7,1,"Киев",2000,NA,"DEV"
"4545","QA engineer","","Manual QA","1.75","меньше 3 месяцев",2000,1000,"Киев","свыше 1000 человек","Аутсорсинговая","мужской",26,"Высшее","False","выше среднего","Веб-разработка","30/12/2014 16:23:39","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",1.75,0,"Киев",2000,NA,"QA"
"4546","Software Engineer","PHP","","7","5",1800,150,"Одесса","до 50 человек","Аутсорсинговая","мужской",26,"Высшее","False","средний","Веб-разработка,eCommerce","30/12/2014 16:23:44","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",7,5,"Одесса",1800,NA,"DEV"
"4547","Software Engineer","Other","","2.5","0.75",1500,200,"Львов","до 50 человек","Аутсорсинговая","мужской",25,"Кандидат","False","выше среднего","Другое","30/12/2014 16:26:41","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/39.0.2171.65 Chrome/39.0.2171.65 Safari/537.36",2.5,0.75,"Львов",1500,NA,"DEV"
"4548","Junior Software Engineer","C","","1.25","1",800,300,"Львов","до 1000 человек","Аутсорсинговая","мужской",20,"Незаконченное высшее","True","выше среднего","Embedded,Системное программирование","30/12/2014 16:28:00","Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.111 Safari/537.36",1.25,1,"Львов",800,NA,"DEV"
"4549","Software Engineer","Objective-C","","2.5","меньше 3 месяцев",2350,1100,"Киев","свыше 1000 человек","Аутсорсинговая","женский",25,"Высшее","False","средний","iOS","30/12/2014 16:31:15","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko",2.5,0,"Киев",2350,NA,"DEV"
"4550","Software Engineer","C#/.NET","","1.5","1.5",1300,500,"Киев","свыше 1000 человек","Аутсорсинговая","мужской",23,"Высшее","False","средний","Desktop Applications","30/12/2014 16:31:45","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",1.5,1.5,"Киев",1300,NA,"DEV"
"4551","Senior Software Engineer","Java","","8","7",3300,300,"Киев","до 200 человек","Аутстаффинговая","мужской",30,"Высшее","False","выше среднего","Desktop Applications,Веб-разработка","30/12/2014 16:33:08","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0",8,7,"Киев",3300,NA,"DEV"
"4552","Senior Software Engineer","Objective-C","","3.5","0.75",3000,1400,"Львов","до 50 человек","Аутсорсинговая","мужской",22,"Высшее","False","ниже среднего","Android,iOS","30/12/2014 16:37:01","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5",3.5,0.75,"Львов",3000,NA,"DEV"
"4553","Junior Software Engineer","C#/.NET","","меньше 3 месяцев","1",750,250,"Симферополь","до 50 человек","Аутстаффинговая","женский",24,"Высшее","False","средний","Веб-разработка,Корпоративные системы","30/12/2014 16:37:27","Mozilla/5.0 (Windows NT 6.3; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0",0,1,"other",750,NA,"DEV"
"4554","Software Engineer","Java","","3","0.5",1500,650,"Львов","до 10 человек","Аутсорсинговая","мужской",24,"Высшее","False","средний","Веб-разработка,Корпоративные системы","30/12/2014 16:38:45","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",3,0.5,"Львов",1500,NA,"DEV"
"4555","Junior QA engineer","","General QA","1","0.5",900,900,"Харьков","до 200 человек","Аутсорсинговая","мужской",25,"Высшее","False","выше среднего","","30/12/2014 16:39:24","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0",1,0.5,"Харьков",900,NA,"QA"
"4556","Software Engineer","JavaScript","","3.5","3.5",2000,700,"Львов","свыше 1000 человек","Аутсорсинговая","мужской",24,"Высшее","False","продвинутый","Веб-разработка","30/12/2014 16:42:41","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",3.5,3.5,"Львов",2000,NA,"DEV"
"4557","Junior Software Engineer","C++","","3","3",1200,0,"Киев","свыше 1000 человек","Аутсорсинговая","мужской",27,"Незаконченное высшее","False","средний","Embedded","30/12/2014 16:45:28","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0",3,3,"Киев",1200,NA,"DEV"
"4558","Software Engineer","Java","","меньше 3 месяцев","меньше 3 месяцев",1300,550,"Львов","свыше 1000 человек","Аутсорсинговая","мужской",25,"Высшее","False","средний","Финансы и банки,Корпоративные системы","30/12/2014 16:48:03","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",0,0,"Львов",1300,NA,"DEV"
"4559","Верстальщик","","","6","0.75",1770,770,"Киев","до 50 человек","Аутсорсинговая","женский",26,"Высшее","False","продвинутый","Веб-разработка,eCommerce","30/12/2014 16:52:02","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",6,0.75,"Киев",1770,NA,""
"4560","Системный администратор","","","4","4",158,0,"Киев","до 10 человек","Другая","мужской",27,"Высшее","False","ниже среднего","Телекоммуникации,Корпоративные системы","30/12/2014 16:52:06","Mozilla/5.0 (Windows NT 5.1; rv:32.0) Gecko/20100101 Firefox/32.0",4,4,"Киев",158,NA,"ADM"
"4561","Technical Lead","Ruby/Rails","","7.5","0.5",3000,1500,"Винница","до 10 человек","Другая","мужской",27,"Высшее","False","выше среднего","Веб-разработка","30/12/2014 16:52:44","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/39.0.2171.65 Chrome/39.0.2171.65 Safari/537.36",7.5,0.5,"other",3000,NA,"SDEV"
"4562","Senior QA engineer","","Manual QA","3.5","0.75",2000,300,"Харьков","свыше 1000 человек","Аутсорсинговая","мужской",24,"Высшее","False","выше среднего","","30/12/2014 16:56:51","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",3.5,0.75,"Харьков",2000,NA,"QA"
"4563","Software Engineer","PHP","","6","0.75",1000,400,"Ивано-Франковск","свыше 1000 человек","Аутсорсинговая","мужской",28,"Высшее","False","средний","Веб-разработка,eCommerce","30/12/2014 16:57:34","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:34.0) Gecko/20100101 Firefox/34.0",6,0.75,"other",1000,NA,"DEV"
"4564","Senior Software Engineer","C++","","5.5","1.5",2800,800,"Киев","до 50 человек","Аутсорсинговая","мужской",23,"Высшее","False","выше среднего","Desktop Applications,Системное программирование","30/12/2014 16:58:29","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",5.5,1.5,"Киев",2800,NA,"DEV"
"4565","Senior Software Engineer","JavaScript","","6","1",3200,-400,"Киев","до 1000 человек","Аутстаффинговая","мужской",33,"Высшее","False","продвинутый","Веб-разработка","30/12/2014 16:59:05","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",6,1,"Киев",3200,NA,"DEV"
"4566","DevOps","","","10 и более лет","2",2000,600,"Львов","свыше 1000 человек","Аутсорсинговая","мужской",36,"Высшее","False","продвинутый","Веб-разработка","30/12/2014 17:04:29","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0",10,2,"Львов",2000,NA,""
"4567","Системный администратор","","","7","7",650,90,"Киев","до 1000 человек","Другая","мужской",34,"Высшее","False","выше среднего","Телекоммуникации","30/12/2014 17:05:22","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60",7,7,"Киев",650,NA,"ADM"
"4568","Technical Lead","Ruby/Rails","","10 и более лет","меньше 3 месяцев",2850,900,"Харьков","до 10 человек","Стартап","мужской",37,"Высшее","False","средний","Веб-разработка,Финансы и банки","30/12/2014 17:06:15","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",10,0,"Харьков",2850,NA,"SDEV"
"4569","Software Engineer","C++","","3.5","2.5",1775,0,"Киев","свыше 1000 человек","Аутсорсинговая","мужской",25,"Высшее","False","выше среднего","Desktop Applications","30/12/2014 17:07:34","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36",3.5,2.5,"Киев",1775,NA,"DEV"
"4570","Системный администратор","","","10 и более лет","7",500,500,"Киев","до 50 человек","Аутсорсинговая","мужской",34,"Высшее","False","средний","Корпоративные системы,Другое","30/12/2014 17:12:43","Mozilla/5.0 (X11; FreeBSD amd64; rv:34.0) Gecko/20100101 Firefox/34.0",10,7,"Киев",500,NA,"ADM"
"4571","Software Engineer","C#/.NET","","10 и более лет","10 и более лет",2650,0,"Днепр.","до 10 человек","Продуктовая","мужской",40,"Техникум / Колледж","False","выше среднего","Desktop Applications,Веб-разработка","30/12/2014 17:17:06","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",10,10,"Днепр.",2650,NA,"DEV"
"4572","Software Engineer","Java","","6.5","0.25",1600,1300,"Львов","до 200 человек","Аутсорсинговая","мужской",32,"Высшее","False","выше среднего","Desktop Applications","30/12/2014 17:17:52","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",6.5,0.25,"Львов",1600,NA,"DEV"
"4573","Software Engineer","Other","","6","4",1134,-1400,"Киев","до 1000 человек","Продуктовая","мужской",25,"Два высших","False","средний","Телекоммуникации,Корпоративные системы","30/12/2014 17:19:19","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",6,4,"Киев",1134,NA,"DEV"
"4574","Project manager","","","3","0.75",1500,0,"Киев","до 10 человек","Другая","мужской",30,"Высшее","False","средний","Веб-разработка","30/12/2014 17:21:56","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",3,0.75,"Киев",1500,NA,"PM"
"4575","Technical Lead","Java","","8","4",5000,1000,"Киев","до 50 человек","Стартап","мужской",29,"Высшее","False","ниже среднего","Корпоративные системы","30/12/2014 17:22:31","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",8,4,"Киев",5000,NA,"SDEV"
"4576","Junior Software Engineer","Objective-C","","меньше 3 месяцев","1.25",850,350,"Киев","до 50 человек","Аутсорсинговая","мужской",20,"Незаконченное высшее","True","средний","iOS","30/12/2014 17:23:09","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",0,1.25,"Киев",850,NA,"DEV"
"4577","Верстальщик","","","3","0.5",1300,650,"Харьков","до 200 человек","Продуктовая","мужской",27,"Высшее","False","средний","Веб-разработка","30/12/2014 17:23:10","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0",3,0.5,"Харьков",1300,NA,""
"4578","Technical Lead","C++","","5.5","5.5",2000,350,"Харьков","до 200 человек","Продуктовая","мужской",31,"Высшее","False","выше среднего","iOS,Gamedev","30/12/2014 17:23:49","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",5.5,5.5,"Харьков",2000,NA,"SDEV"
"4580","Software Engineer","PHP","","2","0.5",1700,700,"Харьков","до 50 человек","Аутсорсинговая","мужской",27,"Незаконченное высшее","False","элементарный","Веб-разработка","30/12/2014 17:26:55","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",2,0.5,"Харьков",1700,NA,"DEV"
"4581","QA engineer","","Manual QA","1","1",700,400,"Львов","до 1000 человек","Аутсорсинговая","мужской",29,"Высшее","False","средний","Веб-разработка,Корпоративные системы","30/12/2014 17:27:42","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0",1,1,"Львов",700,NA,"QA"
"4582","Senior Software Engineer","Ruby/Rails","","5","5",2300,300,"Одесса","до 50 человек","Стартап","мужской",27,"Высшее","False","ниже среднего","Веб-разработка,Корпоративные системы","30/12/2014 17:30:51","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5",5,5,"Одесса",2300,NA,"DEV"
"4583","Software Engineer","Java","","3.5","0.25",2517,1517,"Днепр.","до 1000 человек","Аутстаффинговая","мужской",23,"Высшее","False","выше среднего","Android,Корпоративные системы","30/12/2014 17:32:05","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",3.5,0.25,"Днепр.",2517,NA,"DEV"
"4584","Junior Software Engineer","C#/.NET","","3","2.5",1000,0,"Киев","до 10 человек","Аутстаффинговая","мужской",25,"Высшее","False","ниже среднего","Веб-разработка,Корпоративные системы","30/12/2014 17:34:58","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",3,2.5,"Киев",1000,NA,"DEV"
"4585","Senior Software Engineer","JavaScript","","3","0.5",2500,1800,"Киев","до 50 человек","Стартап","мужской",22,"Высшее","False","выше среднего","Веб-разработка,Другое","30/12/2014 17:36:01","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",3,0.5,"Киев",2500,NA,"DEV"
"4586","Junior QA engineer","","Manual QA","3","0.75",1100,0,"Киев","свыше 1000 человек","Аутсорсинговая","мужской",26,"Высшее","False","выше среднего","Телекоммуникации,Мультимедиа","30/12/2014 17:36:15","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.65 Safari/537.36",3,0.75,"Киев",1100,NA,"QA"
"4587","Junior QA engineer","","Manual QA","меньше 3 месяцев","1.25",800,200,"Киев","свыше 1000 человек","Аутсорсинговая","мужской",27,"Высшее","False","выше среднего","Веб-разработка,Корпоративные системы","30/12/2014 17:37:04","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",0,1.25,"Киев",800,NA,"QA"
"4588","QA engineer","","Manual QA","3","меньше 3 месяцев",800,200,"Харьков","до 50 человек","Стартап","женский",28,"Высшее","False","средний","iOS,Веб-разработка","30/12/2014 17:38:38","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",3,0,"Харьков",800,NA,"QA"
"4589","Software Engineer","C++","","2.5","2.5",1100,400,"Одесса","до 1000 человек","Аутсорсинговая","мужской",35,"Техникум / Колледж","False","средний","Embedded","30/12/2014 17:38:43","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",2.5,2.5,"Одесса",1100,NA,"DEV"
"4590","Senior Software Engineer","C#/.NET","","меньше 3 месяцев","меньше 3 месяцев",3000,600,"Севастополь","до 200 человек","Продуктовая","мужской",31,"Высшее","False","средний","Веб-разработка,Системное программирование","30/12/2014 17:41:28","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",0,0,"other",3000,NA,"DEV"
"4591","QA engineer","","Manual QA","3","0.75",2400,200,"Киев","до 200 человек","Аутсорсинговая","мужской",26,"Высшее","False","выше среднего","Веб-разработка,Другое","30/12/2014 17:43:04","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0",3,0.75,"Киев",2400,NA,"QA"
"4592","Project manager","","","8","2",3000,300,"Киев","свыше 1000 человек","Продуктовая","мужской",28,"Высшее","False","продвинутый","Embedded,Системное программирование","30/12/2014 17:43:18","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",8,2,"Киев",3000,NA,"PM"
"4593","Дизайнер","","","7","0.25",2100,600,"Киев","до 1000 человек","Аутсорсинговая","мужской",29,"Высшее","False","ниже среднего","Веб-разработка,Корпоративные системы","30/12/2014 17:46:27","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5",7,0.25,"Киев",2100,NA,""
"4594","QA engineer","","General QA","3","0.25",1400,300,"Винница","до 200 человек","Продуктовая","мужской",33,"Высшее","False","средний","Android,Веб-разработка","30/12/2014 17:47:32","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0",3,0.25,"other",1400,NA,"QA"
"4595","Верстальщик","","","6","1",800,0,"Николаев","до 200 человек","Аутсорсинговая","мужской",28,"Высшее","False","продвинутый","Веб-разработка","30/12/2014 17:47:35","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",6,1,"other",800,NA,""
"4596","Project manager","","","меньше 3 месяцев","0.5",666,0,"Киев","до 50 человек","Аутсорсинговая","женский",22,"Высшее","False","выше среднего","Веб-разработка,eCommerce","30/12/2014 17:47:57","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",0,0.5,"Киев",666,NA,"PM"
"4597","Project manager","","","10 и более лет","5",1200,-1600,"Киев","до 50 человек","Другая","мужской",40,"Высшее","False","средний","Веб-разработка,Телекоммуникации","30/12/2014 17:54:18","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0",10,5,"Киев",1200,NA,"PM"
"4598","Software Engineer","C#/.NET","","5","1",2200,0,"Киев","до 200 человек","Продуктовая","мужской",30,"Высшее","False","средний","Desktop Applications","30/12/2014 17:56:28","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0",5,1,"Киев",2200,NA,"DEV"
"4599","Software Engineer","Java","","5","2",3000,300,"Киев","до 1000 человек","Аутстаффинговая","мужской",32,"Высшее","False","средний","Телекоммуникации","30/12/2014 17:59:21","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0",5,2,"Киев",3000,NA,"DEV"
"4600","Software Engineer","Java","","1.5","1.5",850,500,"Николаев","до 200 человек","Аутсорсинговая","мужской",22,"Высшее","False","средний","Телекоммуникации","30/12/2014 18:15:03","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",1.5,1.5,"other",850,NA,"DEV"
"4601","Дизайнер","","","7","1",1500,1000,"Киев","до 10 человек","Аутсорсинговая","мужской",28,"Высшее","False","ниже среднего","Мультимедиа","30/12/2014 18:16:12","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",7,1,"Киев",1500,NA,""
"4602","HR","","","5","5",2000,200,"Днепр.","до 200 человек","Аутсорсинговая","мужской",40,"Высшее","False","средний","Другое","30/12/2014 18:19:21","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0",5,5,"Днепр.",2000,NA,""
"4603","QA engineer","","Automation QA","0.75","0.75",665,100,"Киев","свыше 1000 человек","Аутсорсинговая","мужской",25,"Высшее","False","выше среднего","","30/12/2014 18:23:45","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",0.75,0.75,"Киев",665,NA,"QA"
"4604","Junior QA engineer","","General QA","0.5","0.5",600,0,"Чернигов","до 50 человек","Аутсорсинговая","мужской",28,"Высшее","False","средний","eCommerce","30/12/2014 18:25:28","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0",0.5,0.5,"other",600,NA,"QA"
"4605","QA Tech Lead","","Manual QA","2","1",2000,500,"Киев","до 50 человек","Аутсорсинговая","женский",26,"Кандидат","False","выше среднего","Desktop Applications,Веб-разработка","30/12/2014 18:28:53","Opera/9.80 (Android; Opera Mini/6.1.25577/35.6368; U; ru) Presto/2.8.119 Version/11.10",2,1,"Киев",2000,NA,"QA"
"4606","Бизнес-аналитик","","","8","7",1580,0,"Киев","до 1000 человек","Продуктовая","мужской",28,"Высшее","False","продвинутый","Телекоммуникации,Корпоративные системы","30/12/2014 18:30:34","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",8,7,"Киев",1580,NA,""
"4607","Sales manager","","","0.75","0.75",600,300,"Харьков","до 200 человек","Аутсорсинговая","женский",26,"Высшее","False","продвинутый","Android,Веб-разработка","30/12/2014 18:30:40","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",0.75,0.75,"Харьков",600,NA,""
"4608","HR","","","меньше 3 месяцев","меньше 3 месяцев",142,0,"Харьков","до 50 человек","Другая","женский",23,"Высшее","False","ниже среднего","Другое","30/12/2014 18:32:10","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.111 Safari/537.36",0,0,"Харьков",142,NA,""
"4609","Senior Software Engineer","Java","","6","2",3500,0,"Киев","свыше 1000 человек","Аутсорсинговая","мужской",31,"Высшее","False","выше среднего","eCommerce","30/12/2014 18:32:35","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0",6,2,"Киев",3500,NA,"DEV"
"4610","Верстальщик","Other","","5","1.5",1800,0,"Киев","до 200 человек","Аутсорсинговая","мужской",28,"Высшее","False","продвинутый","Веб-разработка,eCommerce","30/12/2014 18:34:57","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.65 Safari/537.36",5,1.5,"Киев",1800,NA,""
"4611","Support","","","1.5","1.5",400,100,"Киев","до 50 человек","Другая","мужской",24,"Среднее","False","средний","Телекоммуникации","30/12/2014 18:35:00","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.28 Safari/537.36",1.5,1.5,"Киев",400,NA,""
"4612","QA engineer","","General QA","3.5","0.75",1000,1200,"Киев","свыше 1000 человек","Аутсорсинговая","мужской",26,"Высшее","False","средний","Android,iOS","30/12/2014 18:42:11","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.65 Safari/537.36",3.5,0.75,"Киев",1000,NA,"QA"
"4613","Software Engineer","C#/.NET","","3","0.5",800,-200,"Киев","до 1000 человек","Продуктовая","мужской",28,"Высшее","False","средний","Веб-разработка,Корпоративные системы","30/12/2014 18:45:55","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",3,0.5,"Киев",800,NA,"DEV"
