"","X","Возраст","Пол","Должность","Образование","Язык.программирования","Индустрия","Предметная.область","Доп..специализация","Общий.опыт.работы","Опыт.работы.на.текущем.месте","Средняя.зарплата.в.месяц","Валюта","Годовые.премии.и.бонусы","Валюта.1","Размер.компании","Город","Уровень.английского","Дата.заполнения","User.Agent","exp","loc","salary","cls"
"2702",NA,26,"m","Software Engineer","Высшее","Java","Нету",NA,"","3.5","меньше 3 месяцев",1600,"d",0,"d","до 200 человек","Одесса","средний","21/12/2011 16:38:47","Mozilla/5.0 (Windows NT 6.1; rv:8.0) Gecko/20100101 Firefox/8.0",3.5,"other",1600,"DEV"
"2703",NA,26,"m","Software Engineer","Высшее","PHP","Нету",NA,"","4","1.5",800,"d",0,"d","до 10 человек","Запорожье","ниже среднего","21/12/2011 16:39:31","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",4,"other",800,"DEV"
"2704",NA,28,"m","Senior Software Engineer","Высшее","Java","Нету",NA,"","7","1",2850,"d",0,"d","до 1000 человек","Львов","выше среднего","21/12/2011 16:41:04","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",7,"Львов",2850,"DEV"
"2705",NA,27,"m","Technical Lead","Высшее","C#/.NET","Нету",NA,"","4","4",1700,"d",0,"d","до 200 человек","Харьков","средний","21/12/2011 16:41:08","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.2 Safari/535.11",4,"Харьков",1700,"SDEV"
"2706",NA,24,"m","Software Engineer","Высшее","C#/.NET","Нету",NA,"","3","1",1400,"d",0,"d","до 1000 человек","Харьков","выше среднего","21/12/2011 16:48:40","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0) Gecko/20100101 Firefox/8.0",3,"Харьков",1400,"DEV"
"2707",NA,25,"m","QA engineer","Высшее","","Нету",NA,"General QA","2","1.5",1100,"d",0,"d","до 1000 человек","Киев","выше среднего","21/12/2011 16:54:24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",2,"Киев",1100,"QA"
"2708",NA,26,"m","Дизайнер","Высшее","","Нету",NA,"","5","2",1300,"d",0,"d","до 100 человек","Киев","выше среднего","21/12/2011 17:01:22","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",5,"Киев",1300,""
"2709",NA,25,"m","Senior Software Engineer","Высшее","C++","Нету",NA,"","5","2",1800,"d",0,"d","до 50 человек","Донецк","выше среднего","21/12/2011 17:03:36","Opera/9.80 (Windows NT 6.1; U; Edition Ukraine Local; en) Presto/2.10.229 Version/11.60",5,"other",1800,"DEV"
"2710",NA,32,"m","Software Engineer","Высшее","SQL","Нету",NA,"","5","0.5",2500,"d",5000,"d","до 100 человек","Киев","ниже среднего","21/12/2011 17:04:29","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",5,"Киев",2500,"DEV"
"2711",NA,28,"m","Software Engineer","Высшее","Java","Нету",NA,"","2.5","2",1200,"d",0,"d","до 10 человек","Чернигов","выше среднего","21/12/2011 17:18:44","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",2.5,"other",1200,"DEV"
"2712",NA,28,"m","Software Engineer","Высшее","C#/.NET","Нету",NA,"","3","2",2300,"d",0,"d","до 1000 человек","Киев","выше среднего","21/12/2011 17:22:03","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",3,"Киев",2300,"DEV"
"2713",NA,26,"m","Software Engineer","Высшее","Ruby/Rails","Нету",NA,"","3","2.5",1300,"d",0,"d","до 200 человек","Харьков","средний","21/12/2011 17:30:27","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",3,"Харьков",1300,"DEV"
"2714",NA,25,"m","Системный администратор","Высшее","","Нету",NA,"","2","0.5",600,"d",0,"d","до 50 человек","Харьков","элементарный","21/12/2011 17:30:34","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)",2,"Харьков",600,"ADM"
"2715",NA,30,"m","Технический писатель","Высшее","","Нету",NA,"","6","6",2400,"d",2500,"d","до 100 человек","Днепр.","выше среднего","21/12/2011 17:31:49","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0) Gecko/20100101 Firefox/8.0",6,"Днепр.",2400,""
"2716",NA,33,"m","Project manager","Высшее","","Нету",NA,"","7","1",3000,"d",1000,"d","до 50 человек","Киев","продвинутый","21/12/2011 17:33:49","Mozilla/5.0 (Windows NT 6.1; rv:8.0) Gecko/20100101 Firefox/8.0",7,"Киев",3000,"PM"
"2717",NA,31,"f","Senior QA engineer","Высшее","","Нету",NA,"Manual QA","5","3",1700,"d",0,"d","до 200 человек","Харьков","средний","21/12/2011 17:36:30","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",5,"Харьков",1700,"QA"
"2718",NA,27,"m","Технический писатель","Высшее","","Нету",NA,"","5","3",2000,"d",2500,"d","до 100 человек","Днепр.","продвинутый","21/12/2011 17:44:00","Opera/9.80 (Windows NT 6.1; U; en) Presto/2.10.229 Version/11.60",5,"Днепр.",2000,""
"2719",NA,38,"m","Senior Software Engineer","Высшее","C","Нету",NA,"","10 и более лет","1.5",1750,"d",200,"d","до 1000 человек","Харьков","ниже среднего","21/12/2011 17:46:33","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",10,"Харьков",1750,"DEV"
"2720",NA,22,"m","Junior Software Engineer","Высшее","Objective-C","Нету",NA,"","0.5","0.5",400,"d",0,"d","до 10 человек","Харьков","выше среднего","21/12/2011 18:00:13","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:8.0.1) Gecko/20100101 Firefox/8.0.1",0.5,"Харьков",400,"DEV"
"2721",NA,36,"m","Senior Software Engineer","Высшее","C","Нету",NA,"","10 и более лет","1.75",1750,"d",0,"d","до 200 человек","Харьков","средний","21/12/2011 18:01:41","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)",10,"Харьков",1750,"DEV"
"2722",NA,27,"m","Software Engineer","Высшее","Java","Нету",NA,"","3","0.75",1100,"d",0,"d","до 100 человек","Харьков","средний","21/12/2011 18:02:07","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",3,"Харьков",1100,"DEV"
"2723",NA,25,"m","Senior Software Engineer","Высшее","C#/.NET","Нету",NA,"","4","меньше 3 месяцев",2200,"d",0,"d","до 50 человек","Винница","средний","21/12/2011 18:31:36","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0.1) Gecko/20100101 Firefox/8.0.1",4,"other",2200,"DEV"
"2724",NA,35,"m","Director of Engineering / Program Director","Высшее","","Нету",NA,"","10 и более лет","10 и более лет",3000,"d",8000,"d","до 50 человек","Киев","продвинутый","21/12/2011 18:36:21","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",10,"Киев",3000,"SPM"
"2725",NA,30,"m","Director of Engineering / Program Director","Высшее","","Нету",NA,"","10 и более лет","3.5",3000,"d",0,"d","до 50 человек","Харьков","продвинутый","21/12/2011 18:41:34","Opera/9.80 (Windows NT 6.1; U; en) Presto/2.10.229 Version/11.60",10,"Харьков",3000,"SPM"
"2726",NA,27,"m","Senior Software Engineer","Высшее","Java","Нету",NA,"","5","4",2000,"d",200,"d","до 200 человек","Киев","выше среднего","21/12/2011 18:53:16","Mozilla/5.0 (X11; Linux x86_64; rv:8.0) Gecko/20100101 Firefox/8.0",5,"Киев",2000,"DEV"
"2727",NA,25,"m","Senior QA engineer","Высшее","","Нету",NA,"General QA","5.5","1.75",1750,"d",0,"d","до 200 человек","Киев","ниже среднего","21/12/2011 19:06:03","Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.24) Gecko/20111103 Firefox/3.6.24 sputnik 2.5.2.14",5.5,"Киев",1750,"QA"
"2728",NA,23,"f","Дизайнер","Среднее","","Нету",NA,"","3","0.5",750,"d",0,"d","до 50 человек","Черновцы","элементарный","21/12/2011 19:06:39","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",3,"other",750,""
"2729",NA,28,"m","Team lead","Высшее","","Нету",NA,"","8","меньше 3 месяцев",2600,"d",0,"d","до 1000 человек","Киев","продвинутый","21/12/2011 19:21:51","Mozilla/5.0 (Windows NT 6.1; rv:8.0) Gecko/20100101 Firefox/8.0",8,"Киев",2600,"PM"
"2730",NA,28,"m","Технический писатель","Высшее","","Нету",NA,"","8","5.5",2100,"d",2500,"d","до 1000 человек","Киев","продвинутый","21/12/2011 19:22:51","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",8,"Киев",2100,""
"2731",NA,27,"m","Project manager","Высшее","","Нету",NA,"","7","1.5",2500,"d",0,"d","до 50 человек","Киев","продвинутый","21/12/2011 19:31:52","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",7,"Киев",2500,"PM"
"2732",NA,26,"m","Senior QA engineer","Высшее","","Нету",NA,"Manual QA","4","2",2200,"d",1000,"d","до 1000 человек","Киев","выше среднего","21/12/2011 19:38:02","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0.1) Gecko/20100101 Firefox/8.0.1",4,"Киев",2200,"QA"
"2733",NA,28,"m","Junior QA engineer","Высшее","","Нету",NA,"Manual QA","меньше 3 месяцев","меньше 3 месяцев",700,"d",700,"d","до 100 человек","Одесса","средний","21/12/2011 19:49:05","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",0,"other",700,"QA"
"2734",NA,23,"m","Системный администратор","Высшее","","Нету",NA,"","1","1",600,"d",600,"d","до 10 человек","Харьков","ниже среднего","21/12/2011 19:49:42","Opera/9.80 (Windows NT 6.1; U; uk) Presto/2.10.229 Version/11.60",1,"Харьков",600,"ADM"
"2735",NA,35,"m","Project manager","Высшее","","Нету",NA,"","10 и более лет","10 и более лет",4000,"d",8000,"d","до 50 человек","Харьков","выше среднего","21/12/2011 20:30:48","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",10,"Харьков",4000,"PM"
"2736",NA,22,"m","Software Engineer","Незаконченное высшее","C#/.NET","Нету",NA,"","2.5","0.75",9000,"h",0,"d","до 50 человек","Киев","средний","21/12/2011 20:40:33","Mozilla/5.0 (Windows; U; Windows NT 5.1; ru; rv:1.9.2.24) Gecko/20111103 Firefox/3.6.24",2.5,"Киев",1125,"DEV"
"2737",NA,26,"m","Project manager","Высшее","","Нету",NA,"","3","0.75",7000,"h",0,"d","до 10 человек","Киев","продвинутый","21/12/2011 20:59:49","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",3,"Киев",875,"PM"
"2738",NA,24,"m","Junior Software Engineer","Высшее","JavaScript","Нету",NA,"","меньше 3 месяцев","меньше 3 месяцев",6500,"h",0,"d","до 50 человек","Днепр.","элементарный","21/12/2011 21:08:32","Mozilla/5.0 (Windows NT 6.1; rv:8.0) Gecko/20100101 Firefox/8.0",0,"Днепр.",812.5,"DEV"
"2739",NA,32,"m","Software Engineer","Высшее","Delphi","Нету",NA,"","10 и более лет","10 и более лет",2000,"d",0,"d","до 10 человек","Львов","ниже среднего","21/12/2011 21:13:18","Mozilla/5.0 (Windows; U; Windows NT 5.0; ru; rv:1.9.2.23) Gecko/20110920 Firefox/3.6.23",10,"Львов",2000,"DEV"
"2740",NA,33,"m","Senior Software Engineer","Высшее","C#/.NET","Нету",NA,"","10 и более лет","меньше 3 месяцев",3000,"d",0,"d","до 50 человек","Киев","средний","21/12/2011 21:18:24","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)",10,"Киев",3000,"DEV"
"2741",NA,22,"f","Дизайнер","Высшее","","Нету",NA,"","2","0.75",500,"d",100,"d","до 100 человек","Львов","средний","21/12/2011 21:30:10","Mozilla/5.0 (Windows NT 5.1; rv:8.0) Gecko/20100101 Firefox/8.0",2,"Львов",500,""
"2742",NA,27,"m","Senior Project Manager / Program Manager","Высшее","","Нету",NA,"","4","3",2900,"d",5000,"d","до 100 человек","Харьков","продвинутый","21/12/2011 21:48:41","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",4,"Харьков",2900,"SPM"
"2743",NA,24,"m","Senior Software Engineer","Высшее","PHP","Нету",NA,"","5","0.25",1200,"d",0,"d","до 50 человек","Запорожье","средний","21/12/2011 21:50:48","Mozilla/5.0 (Ubuntu; X11; Linux i686; rv:8.0) Gecko/20100101 Firefox/8.0",5,"other",1200,"DEV"
"2744",NA,29,"m","System Architect","Высшее","C#/.NET","Нету",NA,"","10 и более лет","3",3000,"d",0,"d","до 200 человек","Харьков","продвинутый","21/12/2011 21:54:05","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)",10,"Харьков",3000,"SDEV"
"2745",NA,26,"m","Junior Software Engineer","Высшее","PHP","Нету",NA,"","3","меньше 3 месяцев",500,"d",0,"d","до 10 человек","Киев","ниже среднего","21/12/2011 22:12:00","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:9.0) Gecko/20100101 Firefox/9.0",3,"Киев",500,"DEV"
"2746",NA,26,"m","Software Engineer","Высшее","C#/.NET","Нету",NA,"","4.5","0.5",1500,"d",0,"d","до 100 человек","Харьков","ниже среднего","21/12/2011 22:23:41","Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.1.7) Gecko/20091221 Firefox/3.5.7",4.5,"Харьков",1500,"DEV"
"2747",NA,26,"f","Senior QA engineer","Высшее","","Нету",NA,"Manual QA","4.5","2.5",1600,"d",0,"d","до 200 человек","Киев","выше среднего","21/12/2011 22:27:39","Mozilla/5.0 (Windows NT 6.1; rv:8.0) Gecko/20100101 Firefox/8.0",4.5,"Киев",1600,"QA"
"2748",NA,27,"m","Верстальщик","Высшее","","Нету",NA,"","4.5","3.5",1800,"d",0,"d","до 200 человек","Харьков","ниже среднего","21/12/2011 22:48:52","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",4.5,"Харьков",1800,""
"2749",NA,18,"m","Junior Software Engineer","Незаконченное высшее","Objective-C","Нету",NA,"","0.75","0.75",1500,"d",0,"d","до 10 человек","Винница","средний","21/12/2011 23:09:56","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.835.202 Safari/535.1",0.75,"other",1500,"DEV"
"2750",NA,22,"m","QA engineer","Незаконченное высшее","","Нету",NA,"Manual QA","1","меньше 3 месяцев",800,"d",0,"d","до 50 человек","Одесса","ниже среднего","21/12/2011 23:13:43","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",1,"other",800,"QA"
"2751",NA,28,"f","QA Tech Lead","Высшее","","Нету",NA,"Automation QA","7","5",2500,"d",1500,"d","до 1000 человек","Киев","средний","21/12/2011 23:18:14","Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.24) Gecko/20111103 Firefox/3.6.24",7,"Киев",2500,"QA"
"2752",NA,22,"m","Software Engineer","Высшее","Python","Нету",NA,"","1.75","1.75",1200,"d",200,"d","до 1000 человек","Львов","средний","21/12/2011 23:19:46","Mozilla/5.0 (Windows NT 5.1; rv:8.0) Gecko/20100101 Firefox/8.0",1.75,"Львов",1200,"DEV"
"2753",NA,30,"m","System Architect","Высшее","Java","Нету",NA,"","6","6",3100,"d",3000,"d","до 100 человек","Киев","средний","21/12/2011 23:21:07","Mozilla/5.0 (iPad; U; CPU OS 4_3_3 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8J2 Safari/6533.18.5",6,"Киев",3100,"SDEV"
"2754",NA,23,"m","Project manager","Высшее","","Нету",NA,"","3","1.5",1200,"d",0,"d","до 10 человек","Киев","средний","21/12/2011 23:28:26","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7",3,"Киев",1200,"PM"
"2755",NA,25,"m","QA engineer","Высшее","","Нету",NA,"Manual QA","2","0.25",1000,"d",0,"d","до 50 человек","Киев","выше среднего","21/12/2011 23:32:30","Opera/9.80 (Windows NT 5.1; U; ru) Presto/2.6.30 Version/10.63",2,"Киев",1000,"QA"
"2756",NA,26,"f","QA engineer","Высшее","","Нету",NA,"Manual QA","1.25","1.25",1100,"d",0,"d","до 100 человек","Днепр.","средний","21/12/2011 23:42:04","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",1.25,"Днепр.",1100,"QA"
"2757",NA,26,"m","Team lead","Высшее","","Нету",NA,"","4.5","1.25",2700,"d",0,"d","до 50 человек","Харьков","средний","21/12/2011 23:49:21","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",4.5,"Харьков",2700,"PM"
"2758",NA,27,"m","Senior Software Engineer","Высшее","PHP","Нету",NA,"","4.5","0.75",2000,"d",0,"d","до 50 человек","Днепр.","продвинутый","22/12/2011 00:35:53","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",4.5,"Днепр.",2000,"DEV"
"2759",NA,26,"m","Software Engineer","Высшее","PHP","Нету",NA,"","3","0.75",2000,"d",0,"d","до 50 человек","Харьков","выше среднего","22/12/2011 00:36:43","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",3,"Харьков",2000,"DEV"
"2760",NA,22,"m","Junior Software Engineer","Незаконченное высшее","C++","Нету",NA,"","1","0.5",1562,"d",1250,"d","до 200 человек","Киев","средний","22/12/2011 00:39:39","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",1,"Киев",1562,"DEV"
"2761",NA,60,"m","Project manager","Два высших","","Нету",NA,"","10 и более лет","6",2000,"d",0,"d","до 1000 человек","Киев","выше среднего","22/12/2011 00:50:32","Mozilla/5.0 (Windows NT 5.1; rv:8.0) Gecko/20100101 Firefox/8.0",10,"Киев",2000,"PM"
"2762",NA,25,"m","DBA / Администратор баз данных","Высшее","","Нету",NA,"","2.5","0.5",1300,"d",0,"d","до 100 человек","Киев","ниже среднего","22/12/2011 00:59:00","Mozilla/5.0 (Windows NT 6.1; rv:8.0) Gecko/20100101 Firefox/8.0",2.5,"Киев",1300,"ADM"
"2763",NA,27,"m","Junior Software Engineer","Высшее","JavaScript","Нету",NA,"","0.25","0.25",350,"d",0,"d","до 1000 человек","Днепр.","средний","22/12/2011 01:48:46","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.220 Safari/535.1",0.25,"Днепр.",350,"DEV"
"2764",NA,35,"m","Senior Software Engineer","Высшее","C#/.NET","Нету",NA,"","8","4.5",2200,"d",0,"d","до 1000 человек","Киев","продвинутый","22/12/2011 02:00:01","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:9.0) Gecko/20100101 Firefox/9.0",8,"Киев",2200,"DEV"
"2765",NA,33,"m","Team lead","Высшее","","Нету",NA,"","10 и более лет","2",2000,"d",3500,"d","до 50 человек","Запорожье","выше среднего","22/12/2011 02:57:19","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",10,"other",2000,"PM"
"2766",NA,22,"m","Junior Software Engineer","Незаконченное высшее","Java","Нету",NA,"","0.75","0.75",400,"d",0,"d","до 200 человек","Харьков","ниже среднего","22/12/2011 08:08:43","Mozilla/5.0 (Linux; U; Android 3.2; en-gb; Xoom Build/HTJ85B) AppleWebKit/534.13 (KHTML, like Gecko) Version/4.0 Safari/534.13",0.75,"Харьков",400,"DEV"
"2767",NA,27,"m","Senior Software Engineer","Высшее","Java","Нету",NA,"","8","5",2500,"d",0,"d","до 200 человек","Харьков","продвинутый","22/12/2011 08:11:07","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1",8,"Харьков",2500,"DEV"
"2768",NA,23,"m","QA engineer","Высшее","","Нету",NA,"Manual QA","1.5","0.25",1500,"d",0,"d","до 1000 человек","Киев","средний","22/12/2011 08:36:03","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30",1.5,"Киев",1500,"QA"
"2769",NA,22,"m","QA engineer","Высшее","","Нету",NA,"Manual QA","меньше 3 месяцев","меньше 3 месяцев",500,"d",0,"d","до 50 человек","Киев","ниже среднего","22/12/2011 08:36:34","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",0,"Киев",500,"QA"
"2770",NA,25,"m","QA engineer","Высшее","","Нету",NA,"Manual QA","1","1",410,"d",400,"d","до 200 человек","Львов","элементарный","22/12/2011 08:41:00","Opera/9.80 (Windows NT 6.1; U; ru) Presto/2.10.229 Version/11.60",1,"Львов",410,"QA"
"2771",NA,27,"m","Software Engineer","Высшее","Java","Нету",NA,"","4","1",2400,"d",0,"d","до 50 человек","Львов","средний","22/12/2011 09:03:40","Opera/9.80 (Windows NT 6.1; U; en) Presto/2.10.229 Version/11.60",4,"Львов",2400,"DEV"
"2772",NA,25,"m","Software Engineer","Высшее","C#/.NET","Нету",NA,"","5","3",2100,"d",0,"d","до 200 человек","Киев","выше среднего","22/12/2011 09:13:01","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",5,"Киев",2100,"DEV"
"2773",NA,37,"m","Senior Software Engineer","Высшее","C#/.NET","Нету",NA,"","10 и более лет","6",2200,"d",500,"d","до 10 человек","Киев","ниже среднего","22/12/2011 09:27:49","Mozilla/5.0 (Windows; U; Windows NT 6.0; ) AppleWebKit/534.12 (KHTML, like Gecko) Maxthon/3.0 Safari/534.12",10,"Киев",2200,"DEV"
"2774",NA,25,"m","QA Tech Lead","Высшее","","Нету",NA,"General QA","5","2.5",2500,"d",0,"d","до 1000 человек","Киев","выше среднего","22/12/2011 09:43:41","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",5,"Киев",2500,"QA"
"2775",NA,24,"m","Software Engineer","Высшее","C#/.NET","Нету",NA,"","3","меньше 3 месяцев",10000,"h",0,"d","до 200 человек","Киев","средний","22/12/2011 10:03:35","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",3,"Киев",1250,"DEV"
"2776",NA,25,"m","Дизайнер","Высшее","","Нету",NA,"","4","0.5",1500,"d",0,"d","до 100 человек","Харьков","средний","22/12/2011 10:10:25","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0.1) Gecko/20100101 Firefox/8.0.1",4,"Харьков",1500,""
"2777",NA,26,"m","QA engineer","Высшее","","Нету",NA,"Automation QA","2","2",800,"d",0,"d","до 100 человек","Львов","средний","22/12/2011 10:12:40","Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.2.23) Gecko/20110928 CentOS/3.6-2.el5.centos Firefox/3.6.23",2,"Львов",800,"QA"
"2778",NA,26,"m","Software Engineer","Высшее","C#/.NET","Нету",NA,"","4","1",2000,"d",2000,"d","до 100 человек","Киев","ниже среднего","22/12/2011 10:36:13","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",4,"Киев",2000,"DEV"
"2779",NA,22,"m","Верстальщик","Незаконченное высшее","","Нету",NA,"","1.5","0.5",6500,"h",8000,"h","до 100 человек","Днепр.","средний","22/12/2011 10:38:02","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:9.0.1) Gecko/20100101 Firefox/9.0.1",1.5,"Днепр.",812.5,""
"2780",NA,23,"m","QA engineer","Высшее","","Нету",NA,"General QA","1.5","0.5",1700,"d",0,"d","до 1000 человек","Киев","выше среднего","22/12/2011 10:40:44","Opera/9.80 (Windows NT 6.1; U; en) Presto/2.10.229 Version/11.60",1.5,"Киев",1700,"QA"
"2781",NA,31,"m","Software Engineer","Высшее","C#/.NET","Нету",NA,"","1","1",500,"d",0,"d","до 10 человек","Киев","средний","22/12/2011 11:19:43","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0) Gecko/20100101 Firefox/8.0",1,"Киев",500,"DEV"
"2782",NA,25,"f","Верстальщик","Высшее","","Нету",NA,"","4","0.25",4500,"h",0,"d","до 10 человек","Киев","ниже среднего","22/12/2011 11:26:40","Mozilla/5.0 (Windows NT 6.1; rv:8.0) Gecko/20100101 Firefox/8.0",4,"Киев",562.5,""
"2783",NA,29,"m","Бизнес-аналитик","Высшее","","Нету",NA,"","3","2",2500,"d",0,"d","до 10 человек","Киев","продвинутый","22/12/2011 11:43:43","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",3,"Киев",2500,""
"2784",NA,26,"m","Software Engineer","Высшее","Java","Нету",NA,"","1.5","0.25",1000,"d",0,"d","до 10 человек","Киев","выше среднего","22/12/2011 11:44:09","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",1.5,"Киев",1000,"DEV"
"2785",NA,30,"m","Дизайнер","Высшее","","Нету",NA,"","1.75","1.25",1000,"d",1000,"d","до 10 человек","Киев","ниже среднего","22/12/2011 11:48:38","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",1.75,"Киев",1000,""
