"N","Город","Зарплата.в.месяц","Изменение.зарплаты.за.12.месяцев","Должность","exp","current_job_exp","Язык.программирования","Специализация","Возраст","Пол","Образование","Университет","Еще.студент","Уровень.английского","Размер.компании","Тип.компании","Предметная.область"
"6869","Другой",400,200,"HTML coder",2,1,"","",26,"мужской","Высшее","Другой вуз","False","ниже среднего","до 50 человек","Аутсорсинговая","Веб-разработка,eCommerce"
"6870","Киев",2000,1000,"Product Manager",4,2,"","",23,"мужской","Высшее","КНЭУ","False","продвинутый","до 1000 человек","Продуктовая","Веб-разработка,eCommerce"
"6871","Харьков",665,0,"Marketing",5,3,"","",27,"женский","Незаконченное высшее","ХНУ им. Каразина","False","выше среднего","до 200 человек","Аутсорсинговая","Другое"
"6872","Харьков",3100,250,"Technical Lead",7,3,"PHP","",30,"мужской","Высшее","НТУ «ХПИ»","False","выше среднего","до 200 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"6873","Харьков",300,100,"Junior Software Engineer",1,1,"PHP","",23,"мужской","Высшее","ДонНТУ","False","средний","до 10 человек","Другая","Веб-разработка"
"6874","Киев",300,0,"Junior Software Engineer",0,0,"Java","",22,"мужской","Незаконченное высшее","НТУУ «КПИ»","True","средний","до 10 человек","Аутсорсинговая","Веб-разработка"
"6875","Харьков",1500,0,"Software Engineer",2,0.5,"JavaScript","",36,"мужской","Среднее","","False","выше среднего","до 200 человек","Аутсорсинговая","Android,Веб-разработка"
"6876","Киев",2565,0,"Senior Software Engineer",5,5,"Java","",25,"мужской","Высшее","КНЭУ","False","продвинутый","до 1000 человек","Аутсорсинговая","Веб-разработка,eCommerce"
"6877","Киев",1000,0,"Designer",3,1.5,"","",24,"женский","Высшее","НТУУ «КПИ»","False","выше среднего","до 50 человек","Продуктовая","eCommerce"
"6878","Киев",480,200,"Junior Software Engineer",1,0.5,"SQL","",25,"мужской","Высшее","Другой вуз","False","выше среднего","до 50 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"6879","Запорожье",2000,500,"Project manager",2,2,"","",25,"мужской","Высшее","ЗНТУ","False","выше среднего","до 50 человек","Аутсорсинговая","iOS,Веб-разработка"
"6880","Львов",900,400,"Software Engineer",1.5,1.5,"JavaScript","",23,"мужской","Высшее","ЛНУ им. Франко","False","выше среднего","до 50 человек","Аутсорсинговая","Веб-разработка"
"6881","Другой",3000,0,"Senior Software Engineer",4,1,"PHP","",26,"мужской","Высшее","Другой вуз","False","средний","до 50 человек","Продуктовая","Веб-разработка,Корпоративные системы"
"6882","Одесса",4300,700,"Team lead",7,3,"","",28,"мужской","Высшее","ОНПУ","False","ниже среднего","до 10 человек","Аутсорсинговая","Веб-разработка"
"6883","Киев",460,0,"Designer",2,0.5,"","",24,"женский","Высшее","Другой вуз","False","выше среднего","до 200 человек","Аутсорсинговая",""
"6884","Ивано-Франковск",300,50,"Junior Software Engineer",0.5,0.5,"JavaScript","",23,"женский","Незаконченное высшее","Другой вуз","True","выше среднего","до 10 человек","Аутсорсинговая","Веб-разработка"
"6885","Харьков",300,100,"Junior QA engineer",1,1,"","Manual QA",23,"мужской","Высшее","Другой вуз","False","ниже среднего","до 10 человек","Аутсорсинговая","Android,iOS"
"6886","Харьков",1150,350,"Project manager",3,2,"","",29,"мужской","Высшее","ХНУ им. Каразина","False","выше среднего","до 1000 человек","Продуктовая","Веб-разработка,eCommerce"
"6887","Киев",800,0,"Software Engineer",4,2,"PHP","",29,"мужской","Высшее","Львовская Политехника","False","средний","до 10 человек","Другая","Веб-разработка"
"6888","Днепр.",1500,70,"QA engineer",3,2,"","Automation QA",25,"мужской","Высшее","ДНУЖТ","False","средний","до 200 человек","Продуктовая","Веб-разработка"
"6889","Днепр.",600,100,"Business analyst",2,2,"","",23,"мужской","Незаконченное высшее","ДНУЖТ","False","элементарный","свыше 1000 человек","Продуктовая","Финансы и банки"
"6890","Киев",1100,500,"QA engineer",2,2,"","Automation QA",24,"мужской","Незаконченное высшее","НАУ","False","выше среднего","до 1000 человек","Продуктовая","Веб-разработка"
"6891","Киев",2200,200,"DevOps",2,0.25,"","",22,"мужской","Высшее","НУПТ","False","выше среднего","до 50 человек","Аутсорсинговая","Корпоративные системы"
"6892","Запорожье",50,-50,"Junior Software Engineer",0,0,"C#/.NET","",49,"женский","Два высших","ЗНТУ","False","ниже среднего","до 10 человек","Другая","Android,Веб-разработка"
"6893","Киев",1900,100,"Software Engineer",3,1,"PHP","",21,"мужской","Незаконченное высшее","НУПТ","False","элементарный","до 50 человек","Аутсорсинговая","Веб-разработка"
"6894","Киев",200,0,"Junior Software Engineer",0,0,"JavaScript","",29,"мужской","Высшее","Другой вуз","False","ниже среднего","до 50 человек","Другая","Веб-разработка"
"6895","Львов",300,100,"Junior Software Engineer",1,1,"Java","",25,"мужской","Высшее","ВНТУ","False","средний","до 50 человек","Аутсорсинговая","Android"
"6896","Киев",2400,250,"HR",6,6,"","",28,"женский","Высшее","Другой вуз","False","средний","до 1000 человек","Аутсорсинговая",""
"6897","Харьков",500,0,"Software Engineer",0.5,0.5,"JavaScript","",22,"мужской","Высшее","ХНУРЭ","False","средний","до 10 человек","Аутсорсинговая","Веб-разработка"
"6898","Киев",3000,300,"Technical Lead",7,5,"C++","",28,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Embedded"
"6899","Киев",500,500,"Junior QA engineer",0,0.25,"","Manual QA",26,"женский","Высшее","НТУУ «КПИ»","False","средний","до 50 человек","Продуктовая",""
"6900","Харьков",200,50,"Junior QA engineer",0,0,"","Manual QA",21,"женский","Незаконченное высшее","ХНУ им. Каразина","True","выше среднего","свыше 1000 человек","Аутсорсинговая","Desktop Applications,Веб-разработка"
"6901","Киев",300,0,"Junior Software Engineer",1,0.5,"JavaScript","",20,"мужской","Незаконченное высшее","НУПТ","True","средний","до 50 человек","Аутсорсинговая","Веб-разработка"
"6902","Киев",1800,1000,"Software Engineer",1.5,0.5,"Java","",29,"мужской","Высшее","КНУ им. Шевченко","False","продвинутый","до 50 человек","Аутсорсинговая","Android"
"6903","Киев",700,700,"Junior Software Engineer",0,0,"Java","",20,"мужской","Высшее","НТУУ «КПИ»","True","средний","до 1000 человек","Продуктовая","Gamedev"
"6904","Николаев",1100,300,"Project manager",1.5,1.5,"","",34,"мужской","Высшее","НУК","False","продвинутый","до 1000 человек","Аутсорсинговая","Веб-разработка"
"6905","Киев",1000,200,"Junior Software Engineer",2,1.5,"C#/.NET","",25,"женский","Высшее","НТУУ «КПИ»","False","средний","свыше 1000 человек","Аутсорсинговая","Веб-разработка"
"6906","Киев",2090,600,"Junior Software Engineer",1.5,1.5,"Swift","",22,"мужской","Незаконченное высшее","НТУУ «КПИ»","True","выше среднего","свыше 1000 человек","Аутсорсинговая","iOS"
"6907","Львов",1200,600,"Software Engineer",1,0,"Java","",22,"мужской","Высшее","Другой вуз","False","ниже среднего","до 50 человек","Аутсорсинговая","Android"
"6908","Винница",2200,1100,"Senior QA engineer",2,2,"","Manual QA",32,"мужской","Кандидат","ВНТУ","False","выше среднего","до 1000 человек","Аутсорсинговая","eCommerce"
"6909","Харьков",320,0,"HR",2,0,"","",25,"женский","Два высших","Другой вуз","False","выше среднего","до 50 человек","Аутсорсинговая","Другое"
"6910","Киев",1600,0,"Software Engineer",3,0,"C#/.NET","",21,"мужской","Высшее","КНУ им. Шевченко","True","средний","свыше 1000 человек","Аутсорсинговая","Другое"
"6911","Сумы",500,250,"HTML coder",1.5,1.5,"","",21,"мужской","Незаконченное высшее","СумГУ","True","ниже среднего","до 10 человек","Другая","Веб-разработка"
"6912","Киев",1200,800,"Software Engineer",2,1,"JavaScript","",21,"мужской","Высшее","НТУУ «КПИ»","True","средний","до 10 человек","Аутсорсинговая",""
"6913","Луцк",240,40,"Junior QA engineer",0.25,0.25,"","General QA",22,"женский","Высшее","Другой вуз","False","продвинутый","до 1000 человек","Аутстаффинговая","Desktop Applications"
"6914","Киев",600,0,"QA engineer",10,10,"","General QA",42,"мужской","Высшее","КНУ им. Шевченко","False","средний","до 50 человек","Другая","Финансы и банки"
"6915","Киев",950,100,"Software Engineer",8,0.25,"1С","",30,"мужской","Высшее","КНУ им. Шевченко","False","средний","до 10 человек","Другая","Корпоративные системы,Другое"
"6916","Киев",4900,0,"Senior Software Engineer",9,2,"Java","",33,"мужской","Высшее","ХНУ им. Каразина","False","выше среднего","до 1000 человек","Аутсорсинговая","Финансы и банки,Другое"
"6917","Харьков",400,0,"Junior Software Engineer",0.5,0.5,"Ruby/Rails","",30,"мужской","Высшее","Другой вуз","False","ниже среднего","до 50 человек","Стартап","Веб-разработка"
"6918","Другой",500,200,"Junior Software Engineer",1,0.5,"JavaScript","",25,"мужской","Высшее","Другой вуз","False","средний","до 10 человек","Аутсорсинговая","Веб-разработка"
"6919","Ровно",320,20,"Software Engineer",3,1,"PHP","",25,"мужской","Высшее","Другой вуз","False","ниже среднего","до 200 человек","Аутсорсинговая","Веб-разработка"
"6920","Киев",1475,250,"Software Engineer",3,1,"JavaScript","",20,"мужской","Незаконченное высшее","НТУУ «КПИ»","False","средний","свыше 1000 человек","Аутсорсинговая","Веб-разработка"
"6921","Винница",500,0,"Junior Software Engineer",4,2,"JavaScript","",21,"мужской","Незаконченное высшее","ВНТУ","True","средний","до 10 человек","Аутсорсинговая","Веб-разработка"
"6922","Запорожье",600,300,"Software Engineer",4,4,"Other","",26,"мужской","Высшее","ЗНТУ","False","выше среднего","до 200 человек","Аутсорсинговая","Gamedev"
"6923","Днепр.",1200,500,"Software Engineer",3,0,"JavaScript","",25,"мужской","Высшее","ДНУ им. Гончара","False","средний","до 50 человек","Продуктовая","Веб-разработка"
"6924","Киев",3500,200,"Senior Software Engineer",5,5,"Java","",27,"мужской","Высшее","НТУУ «КПИ»","False","средний","свыше 1000 человек","Аутсорсинговая","eCommerce"
"6925","Харьков",1200,300,"Software Engineer",3,3,"PHP","",23,"мужской","Высшее","ХНУРЭ","False","ниже среднего","до 50 человек","Продуктовая","Веб-разработка"
"6926","Одесса",1045,445,"QA engineer",1.5,1.5,"","Manual QA",25,"женский","Высшее","Другой вуз","False","выше среднего","до 1000 человек","Аутсорсинговая","iOS"
"6927","Киев",800,0,"Software Engineer",9,1.5,"PHP","",26,"мужской","Техникум / Колледж","","False","продвинутый","до 50 человек","Продуктовая","Веб-разработка"
"6928","Харьков",1000,600,"Software Engineer",1.5,1.5,"Objective-C","",22,"мужской","Высшее","ХНУРЭ","True","выше среднего","до 200 человек","Аутстаффинговая","iOS"
"6929","Киев",1500,700,"QA engineer",3,0,"","Manual QA",22,"женский","Высшее","ВНУ им. Даля","False","средний","до 200 человек","Продуктовая","Финансы и банки,eCommerce"
"6930","Киев",400,0,"Junior Software Engineer",0.5,0.5,"JavaScript","",22,"мужской","Незаконченное высшее","НУПТ","True","ниже среднего","до 10 человек","Другая","Веб-разработка"
"6931","Киев",200,0,"HR",1,1,"","",21,"женский","Высшее","Другой вуз","True","выше среднего","до 10 человек","Стартап","Другое"
"6932","Киев",5500,0,"System Architect",7,2,"PHP","",27,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 200 человек","Аутстаффинговая","Веб-разработка,Корпоративные системы"
"6933","Киев",5500,900,"Senior Project Manager / Program Manager",10,1,"","",33,"мужской","Незаконченное высшее","НаУКМА","False","продвинутый","свыше 1000 человек","Аутсорсинговая","Телекоммуникации,Корпоративные системы"
"6934","Другой",750,250,"Junior Software Engineer",0.5,0.5,"JavaScript","",24,"мужской","Высшее","Другой вуз","False","средний","до 10 человек","Продуктовая","Веб-разработка"
"6935","Другой",2300,0,"Senior Software Engineer",8,4,"JavaScript","",27,"мужской","Высшее","Другой вуз","False","средний","до 10 человек","Продуктовая","Веб-разработка"
"6936","Киев",500,500,"Junior Software Engineer",1,1,"C#/.NET","",20,"мужской","Незаконченное высшее","НАУ","True","средний","до 50 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"6937","Житомир",450,0,"Support",1,1,"","",31,"мужской","Высшее","Другой вуз","False","средний","до 50 человек","Продуктовая","Корпоративные системы,Другое"
"6938","Киев",4000,500,"Software Engineer",2,0.5,"Swift","",26,"мужской","Высшее","КНЭУ","False","средний","до 50 человек","Продуктовая","iOS"
"6939","Киев",764,0,"HTML coder",3,3,"","",25,"мужской","Высшее","НТУУ «КПИ»","False","средний","до 50 человек","Другая","Веб-разработка"
"6940","Харьков",3700,600,"Team lead",7,4,"","",27,"мужской","Высшее","ХНУРЭ","False","выше среднего","до 1000 человек","Аутстаффинговая","Телекоммуникации"
"6941","Киев",250,0,"Business analyst",0,0,"","",19,"мужской","Высшее","НТУУ «КПИ»","True","средний","до 50 человек","Другая","Финансы и банки"
"6942","Киев",745,150,"Software Engineer",2,2,"C#/.NET","",23,"женский","Незаконченное высшее","Другой вуз","False","выше среднего","до 10 человек","Продуктовая","Desktop Applications,Другое"
"6943","Киев",950,150,"Junior Software Engineer",1,0.5,"C#/.NET","",22,"мужской","Незаконченное высшее","НТУУ «КПИ»","True","средний","до 1000 человек","Аутсорсинговая","Веб-разработка,eCommerce"
"6944","Киев",600,150,"Junior Software Engineer",1,1,"Python","",19,"мужской","Незаконченное высшее","НТУУ «КПИ»","False","выше среднего","до 50 человек","Аутсорсинговая","Веб-разработка"
"6945","Киев",4500,700,"Software Engineer",2,1,"Swift","",28,"мужской","Высшее","КНУТД","False","средний","до 200 человек","Аутстаффинговая","iOS"
"6946","Харьков",600,400,"HTML coder",2,0.5,"","",21,"женский","Незаконченное высшее","Другой вуз","True","элементарный","до 200 человек","Аутсорсинговая","Веб-разработка,Другое"
"6947","Сумы",1500,700,"Software Engineer",3,1,"JavaScript","",26,"мужской","Высшее","СумГУ","False","средний","до 50 человек","Продуктовая","Веб-разработка"
"6948","Харьков",400,400,"DevOps",0.25,0.25,"","",18,"мужской","Высшее","ХАИ","True","выше среднего","до 50 человек","Аутсорсинговая","Android,iOS"
"6949","Другой",700,700,"Junior Software Engineer",1.5,0.5,"C#/.NET","",22,"мужской","Высшее","Другой вуз","False","средний","до 10 человек","Продуктовая","Gamedev"
"6950","Киев",1500,200,"Project manager",5,3,"","",26,"мужской","Высшее","НАУ","False","продвинутый","до 1000 человек","Продуктовая","Корпоративные системы"
"6951","Другой",2600,400,"Software Engineer",3,1.5,"C#/.NET","",22,"мужской","Высшее","НТУУ «КПИ»","False","средний","до 50 человек","Продуктовая","Веб-разработка,Корпоративные системы"
"6952","Другой",210,20,"Marketing",3,1.5,"","",24,"мужской","Незаконченное высшее","ХНУ [г. Хмельницкий]","False","ниже среднего","до 10 человек","Другая","Веб-разработка,eCommerce"
"6953","Львов",4000,0,"Technical Lead",6,1,"JavaScript","",24,"мужской","Незаконченное высшее","Львовская Политехника","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка"
"6954","Житомир",130,0,"Support",3,0.5,"","",27,"женский","Высшее","Другой вуз","False","выше среднего","до 50 человек","Продуктовая","Веб-разработка"
"6955","Киев",3610,285,"Team lead",9,3,"","",33,"мужской","Высшее","ХНУ им. Каразина","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"6956","Винница",300,120,"Junior QA engineer",0.5,0.5,"","Manual QA",23,"мужской","Незаконченное высшее","Другой вуз","False","средний","до 50 человек","Продуктовая","Веб-разработка"
"6957","Киев",2800,300,"Team lead",5,2,"","",27,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 50 человек","Продуктовая","Веб-разработка"
"6958","Киев",4000,0,"Senior Software Engineer",10,2,"Other","",40,"мужской","Два высших","ХНУ им. Каразина","False","средний","до 200 человек","Аутстаффинговая","Финансы и банки,Корпоративные системы"
"6959","Киев",950,150,"Sysadmin",10,5,"","",34,"мужской","Высшее","НТУУ «КПИ»","False","средний","до 10 человек","Продуктовая","Корпоративные системы"
"6960","Киев",500,0,"Designer",8,1.5,"","",26,"мужской","Среднее","","False","средний","до 1000 человек","Другая","iOS,Телекоммуникации"
"6961","Киев",500,100,"Marketing",2,1.5,"","",26,"мужской","Высшее","НТУУ «КПИ»","False","ниже среднего","до 10 человек","Другая","Другое"
"6962","Киев",460,60,"Team lead",0.5,1,"","",28,"мужской","Незаконченное высшее","КНУ им. Шевченко","False","элементарный","до 10 человек","Продуктовая","Другое"
"6963","Киев",650,150,"QA engineer",3,2,"","Manual QA",26,"женский","Высшее","НАУ","False","средний","свыше 1000 человек","Другая","Android,Веб-разработка"
"6964","Харьков",160,20,"Support",8,4,"","",31,"мужской","Техникум / Колледж","","False","элементарный","до 10 человек","Другая","Другое"
"6965","Харьков",741,240,"Business analyst",1.5,1.5,"","",23,"мужской","Высшее","ХНЭУ","False","выше среднего","свыше 1000 человек","Аутсорсинговая","iOS,Веб-разработка"
"6966","Херсон",500,250,"Junior Software Engineer",0.5,0,"Java","",22,"мужской","Высшее","Другой вуз","True","ниже среднего","до 50 человек","Стартап","Android"
"6967","Киев",2250,1000,"Software Engineer",1.5,0,"JavaScript","",25,"мужской","Высшее","КНЭУ","False","средний","до 10 человек","Продуктовая","Веб-разработка"
"6968","Одесса",1500,0,"DevOps",9,1,"","",29,"мужской","Высшее","ОНАС","False","средний","до 10 человек","Стартап","Веб-разработка,Системное программирование"
"6969","Черновцы",800,400,"Junior Software Engineer",1,0.5,"Java","",28,"мужской","Высшее","КНУ им. Шевченко","False","средний","до 50 человек","Аутсорсинговая","Веб-разработка,Другое"
"6970","Киев",750,200,"HTML coder",0.5,0.5,"JavaScript","",28,"мужской","Высшее","КНУСА","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка,Другое"
"6971","Киев",1000,200,"Software Engineer",5,3,"PHP","",24,"мужской","Техникум / Колледж","","False","ниже среднего","до 10 человек","Другая","Веб-разработка,Корпоративные системы"
"6972","Киев",400,400,"Junior Software Engineer",0.5,0.5,"PHP","",22,"мужской","Высшее","НТУУ «КПИ»","False","средний","до 10 человек","Аутсорсинговая","Веб-разработка"
"6973","Харьков",500,200,"HR",2,1,"","",22,"мужской","Техникум / Колледж","","False","продвинутый","до 200 человек","Аутсорсинговая","Веб-разработка,Другое"
"6974","Киев",1800,800,"Software Engineer",2,0.5,"PHP","",30,"мужской","Высшее","НАУ","False","средний","до 200 человек","Продуктовая","Другое"
"6975","Днепр.",2400,400,"Software Engineer",5,1.5,"C#/.NET","",41,"мужской","Высшее","Другой вуз","False","средний","до 200 человек","Продуктовая","Веб-разработка,eCommerce"
"6976","Херсон",950,200,"Senior Software Engineer",3,3,"PHP","",25,"мужской","Высшее","Другой вуз","False","ниже среднего","до 200 человек","Аутсорсинговая","Веб-разработка,Мультимедиа"
"6977","Львов",840,0,"QA engineer",4,4,"","Manual QA",28,"мужской","Высшее","Львовская Политехника","False","средний","до 10 человек","Продуктовая","Веб-разработка"
"6978","Львов",400,100,"Junior QA engineer",1,1,"","Manual QA",24,"мужской","Высшее","Другой вуз","False","выше среднего","до 1000 человек","Аутсорсинговая","Android,iOS"
"6979","Хмельницкий",1600,200,"Software Engineer",5,4,"PHP","",28,"мужской","Высшее","ХНУ [г. Хмельницкий]","False","выше среднего","до 50 человек","Аутсорсинговая","Веб-разработка"
"6980","Киев",530,150,"QA engineer",5,3,"","Manual QA",31,"женский","Высшее","ГУТ","False","средний","до 10 человек","Стартап","Веб-разработка"
"6981","Киев",500,50,"Junior Software Engineer",1,0.25,"JavaScript","",19,"мужской","Незаконченное высшее","НТУУ «КПИ»","False","средний","до 50 человек","Другая","Веб-разработка"
"6982","Львов",1050,0,"QA engineer",6,0.5,"","Manual QA",28,"мужской","Высшее","Львовская Политехника","False","средний","свыше 1000 человек","Продуктовая","Веб-разработка,Embedded"
"6983","Львов",3100,300,"Technical Lead",5,5,"Ruby/Rails","",28,"мужской","Высшее","Львовская Политехника","False","выше среднего","до 200 человек","Продуктовая","Веб-разработка"
"6984","Киев",2200,150,"Senior QA engineer",4,3,"","Manual QA",28,"мужской","Высшее","НУПТ","False","средний","до 1000 человек","Продуктовая","Desktop Applications,Веб-разработка"
"6985","Львов",3550,200,"Technical Lead",10,6,"C#/.NET","",35,"мужской","Высшее","ЛНУ им. Франко","False","выше среднего","до 200 человек","Аутстаффинговая","eCommerce"
"6986","Киев",900,300,"Junior QA engineer",1,1,"","Automation QA",22,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","свыше 1000 человек","Аутстаффинговая","Веб-разработка"
"6987","Киев",260,60,"Designer",0.5,0.5,"","",23,"женский","Высшее","НТУУ «КПИ»","False","средний","до 10 человек","Стартап","Мультимедиа"
"6988","Другой",3200,1000,"Software Engineer",8,0,"Ruby/Rails","",28,"мужской","Высшее","ДонНТУ","False","элементарный","до 10 человек","Стартап","Веб-разработка,Телекоммуникации"
"6989","Киев",2000,0,"Senior Software Engineer",5,2,"JavaScript","",27,"мужской","Высшее","НАУ","False","выше среднего","до 10 человек","Стартап","Веб-разработка"
"6990","Одесса",3000,0,"Senior Software Engineer",5,2,"Java","",29,"мужской","Высшее","ОНПУ","False","выше среднего","до 200 человек","Продуктовая","Корпоративные системы"
"6991","Киев",1475,500,"QA engineer",3,1.5,"","General QA",27,"мужской","Высшее","Другой вуз","False","продвинутый","свыше 1000 человек","Аутсорсинговая","Корпоративные системы"
"6992","Одесса",400,200,"Junior QA engineer",1,0,"","General QA",28,"мужской","Незаконченное высшее","Другой вуз","False","ниже среднего","до 50 человек","Аутсорсинговая","Веб-разработка"
"6993","Другой",1000,200,"Junior Software Engineer",2,0,"Other","",34,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 10 человек","Аутсорсинговая","Веб-разработка"
"6994","Киев",290,42,"Support",1,1,"","",23,"женский","Высшее","НТУУ «КПИ»","False","продвинутый","до 200 человек","Аутсорсинговая","Другое"
"6995","Киев",700,0,"QA engineer",2,0.25,"","Manual QA",29,"мужской","Высшее","Другой вуз","False","средний","до 50 человек","Другая","Финансы и банки"
"6996","Киев",800,500,"Junior Software Engineer",0.5,0.5,"Swift","",21,"мужской","Высшее","НТУУ «КПИ»","True","продвинутый","до 50 человек","Стартап","iOS"
"6997","Киев",500,100,"Junior QA engineer",10,0,"","General QA",29,"мужской","Высшее","ДонНУ","False","ниже среднего","до 50 человек","Продуктовая","Системное программирование,Другое"
"6998","Харьков",1000,300,"Software Engineer",2,0.5,"PHP","",23,"мужской","Незаконченное высшее","ХНУРЭ","True","ниже среднего","до 200 человек","Аутсорсинговая","Веб-разработка"
"6999","Харьков",3500,500,"Senior Software Engineer",9,4,"Java","",30,"мужской","Высшее","НТУ «ХПИ»","False","выше среднего","свыше 1000 человек","Аутстаффинговая","Веб-разработка,Корпоративные системы"
"7000","Николаев",300,50,"Junior Software Engineer",1,0,"Objective-C","",20,"мужской","Незаконченное высшее","ЧГУ им. Петра Могилы","True","ниже среднего","до 50 человек","Продуктовая","iOS"
"7001","Киев",3500,500,"Software Engineer",4,2,"JavaScript","",30,"мужской","Высшее","Другой вуз","False","средний","до 1000 человек","Аутстаффинговая","Веб-разработка,Корпоративные системы"
"7002","Киев",250,0,"Project manager",0,0,"","",25,"женский","Высшее","Другой вуз","False","ниже среднего","до 10 человек","Продуктовая","Веб-разработка"
"7003","Киев",1000,600,"Security Specialist",5,0.5,"","",24,"мужской","Высшее","Другой вуз","False","средний","до 1000 человек","Другая","Телекоммуникации"
"7004","Ивано-Франковск",250,250,"Junior Software Engineer",0,0,"C#/.NET","",23,"мужской","Незаконченное высшее","Другой вуз","False","ниже среднего","до 50 человек","Другая","Веб-разработка"
"7005","Киев",650,0,"Support",10,1,"","",35,"мужской","Незаконченное высшее","НТУУ «КПИ»","False","элементарный","до 50 человек","Другая","Другое"
"7006","Киев",4200,1000,"Senior Software Engineer",6,2,"JavaScript","",29,"мужской","Высшее","КНУ им. Шевченко","False","выше среднего","до 200 человек","Продуктовая","Веб-разработка"
"7007","Киев",2400,0,"Senior Software Engineer",4,1,"Java","",26,"мужской","Высшее","НТУУ «КПИ»","False","средний","до 50 человек","Продуктовая","Android"
"7008","Днепр.",2600,200,"DBA",8,2,"","",30,"мужской","Высшее","ДНУ им. Гончара","False","средний","до 1000 человек","Аутсорсинговая","Финансы и банки"
"7009","Днепр.",1500,100,"Software Engineer",4,4,"Java","",29,"мужской","Высшее","ДНУЖТ","False","средний","до 200 человек","Аутсорсинговая","Веб-разработка"
"7010","Киев",320,50,"Sysadmin",4,4,"","",28,"женский","Высшее","НТУУ «КПИ»","False","средний","свыше 1000 человек","Продуктовая","Телекоммуникации"
"7011","Киев",310,10,"Support",2,1.5,"","",25,"мужской","Высшее","ДонНУ","False","ниже среднего","до 10 человек","Другая","Телекоммуникации,Другое"
"7012","Киев",1700,200,"Software Engineer",3,0,"JavaScript","",31,"мужской","Высшее","Другой вуз","False","ниже среднего","до 50 человек","Аутсорсинговая","Веб-разработка,eCommerce"
"7013","Другой",4800,0,"Senior Software Engineer",4,1,"C++","",33,"мужской","Незаконченное высшее","Другой вуз","True","выше среднего","до 10 человек","Другая","Финансы и банки"
"7014","Николаев",700,400,"QA engineer",2,0.5,"","Manual QA",26,"мужской","Высшее","Другой вуз","False","ниже среднего","до 200 человек","Аутсорсинговая","iOS,Gamedev"
"7015","Харьков",2185,500,"Team lead",4,2,"","",35,"мужской","Высшее","ХНУРЭ","False","средний","свыше 1000 человек","Другая","Веб-разработка"
"7016","Винница",3000,500,"Senior Software Engineer",9,3,"JavaScript","",30,"мужской","Высшее","ОНАС","False","ниже среднего","до 200 человек","Аутсорсинговая","Веб-разработка,eCommerce"
"7017","Киев",800,300,"Sysadmin",5,0.5,"","",28,"мужской","Незаконченное высшее","НАУ","False","средний","до 50 человек","Стартап","Веб-разработка,Корпоративные системы"
"7018","Киев",800,0,"Junior Software Engineer",0.5,0.5,"C#/.NET","",21,"мужской","Высшее","НТУУ «КПИ»","True","средний","до 50 человек","Продуктовая","Desktop Applications"
"7019","Харьков",1300,500,"Junior Software Engineer",2,1.5,"Python","",23,"мужской","Высшее","НТУ «ХПИ»","False","средний","до 1000 человек","Продуктовая","Другое"
"7020","Киев",3000,150,"QA Tech Lead",6,3,"","Automation QA",29,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 200 человек","Аутстаффинговая","Desktop Applications"
"7021","Львов",840,0,"Junior Software Engineer",2,2,"Java","",30,"мужской","Высшее","Львовская Политехника","False","средний","до 10 человек","Продуктовая","Веб-разработка"
"7022","Другой",4000,0,"Senior Software Engineer",5,2,"Ruby/Rails","",29,"мужской","Высшее","Другой вуз","False","выше среднего","до 50 человек","Аутсорсинговая","Веб-разработка"
"7023","Тернополь",600,300,"Software Engineer",3,1.5,"JavaScript","",22,"мужской","Высшее","Другой вуз","False","средний","до 50 человек","Аутсорсинговая","Веб-разработка"
"7024","Киев",5000,300,"Senior Software Engineer",5,1.5,"Java","",27,"мужской","Высшее","НАУ","False","выше среднего","до 200 человек","Аутсорсинговая","Android"
"7025","Другой",1200,-900,"Software Engineer",9,0,"JavaScript","",30,"мужской","Высшее","КНУ им. Шевченко","False","выше среднего","свыше 1000 человек","Продуктовая","Корпоративные системы"
"7026","Киев",4000,1400,"Senior Software Engineer",10,0,"C#/.NET","",37,"мужской","Высшее","КНУСА","False","средний","до 200 человек","Аутстаффинговая","Android,iOS"
"7027","Киев",3000,0,"Business analyst",10,1,"","",33,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 50 человек","Продуктовая","Веб-разработка,Корпоративные системы"
"7028","Киев",7000,1000,"Director of Engineering / Program Director",10,3,"","",35,"мужской","Высшее","Львовская Политехника","False","продвинутый","свыше 1000 человек","Аутсорсинговая","Телекоммуникации,Другое"
